t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3160932,3160932
0.001,1.647949,4060851,4060851
0.001,3.295898,7132312,7132312
0.002,4.943848,8032231,8032231
0.002,6.591797,11103732,11103732
0.003,8.239746,12003651,12003651
0.003,9.887695,15075147,15075147
0.004,11.535640,15981918,15981918
0.005,13.183590,19142850,19142850
0.005,14.831540,20058720,20058720
0.006,16.479490,23130219,23130219
0.006,18.127440,24034215,24034215
0.007,19.775390,27105716,27105716
0.007,21.423340,28007835,28007835
0.008,23.071290,31079335,31079335
0.009,24.719240,31985627,31985627
0.009,26.367190,35146559,35146559
0.010,28.015140,36054151,36054151
0.010,29.663090,39125652,39125652
0.011,31.311040,40034970,40034970
0.011,32.958980,43106471,43106471
0.012,34.606930,44019158,44019158
0.013,36.254880,47090659,47090659
0.013,37.902830,48003862,48003862
0.014,39.550780,51164794,51164794
0.014,41.198730,52078282,52078282
0.015,42.846680,55149783,55149783
0.015,44.494630,56062451,56062451
0.016,46.142580,59133952,59133952
0.017,47.790530,60045108,60045108
0.017,49.438480,63116609,63116609
0.018,51.086430,64027333,64027333
0.018,52.734380,67188265,67188265
0.019,54.382320,68098100,68098100
0.019,56.030270,71169601,71169601
0.020,57.678220,72079934,72079934
0.021,59.326170,75151435,75151435
0.021,60.974120,76063624,76063624
0.022,62.622070,79135125,79135125
0.022,64.270020,80048612,80048612
0.023,65.917970,83209544,83209544
0.024,67.565920,84124086,84124086
0.024,69.213870,87195587,87195587
0.025,70.861820,88111456,88111456
0.025,72.509770,91182957,91182957
0.026,74.157710,92099434,92099434
0.026,75.805660,95170935,95170935
0.027,77.453610,96087510,96087510
0.028,79.101560,99248442,99248442
0.028,80.749510,100165550,100165550
0.029,82.397460,103237051,103237051
0.029,84.045410,104153984,104153984
0.030,85.693360,107225485,107225485
0.030,87.341310,108140983,108140983
0.031,88.989260,111212484,111212484
0.032,90.637210,112126978,112126978
0.032,92.285160,115287910,115287910
0.033,93.933110,116202101,116202101
0.033,95.581050,119273602,119273602
0.034,97.229000,120187955,120187955
0.034,98.876950,123259456,123259456
0.035,100.524900,124174660,124174660
0.036,102.172900,127246161,127246161
0.036,103.820800,128162558,128162558
0.037,105.468800,131323490,131323490
0.037,107.116700,132240001,132240001
0.038,108.764600,135311502,135311502
0.038,110.412600,136227749,136227749
0.039,112.060500,139299250,139299250
0.040,113.708500,140214970,140214970
0.040,115.356400,143286471,143286471
0.041,117.004400,144201567,144201567
0.041,118.652300,147362499,147362499
0.042,120.300300,148276824,148276824
0.042,121.948200,151348325,151348325
0.043,123.596200,152261786,152261786
0.044,125.244100,155333287,155333287
0.044,126.892100,156245395,156245395
0.045,128.540000,159316896,159316896
0.045,130.188000,160227724,160227724
0.046,131.835900,163388656,163388656
0.046,133.483900,164298804,164298804
0.047,135.131800,167370305,167370305
0.048,136.779800,168280314,168280314
0.048,138.427700,171351815,171351815
0.049,140.075700,172262112,172262112
0.049,141.723600,175333613,175333613
0.050,143.371600,176244273,176244273
0.050,145.019500,179405205,179405205
0.051,146.667500,180315735,180315735
0.052,148.315400,183387236,183387236
0.052,149.963400,184297255,184297255
0.053,151.611300,187368756,187368756
0.053,153.259300,188278248,188278248
0.054,154.907200,191349749,191349749
0.054,156.555200,192258950,192258950
0.055,158.203100,195419882,195419882
0.056,159.851100,196328934,196328934
0.056,161.499000,199400435,199400435
0.057,163.147000,200309124,200309124
0.057,164.794900,203380625,203380625
0.058,166.442900,204288850,204288850
0.058,168.090800,207360351,207360351
0.059,169.738800,208268149,208268149
0.060,171.386700,211429081,211429081
0.060,173.034700,212336701,212336701
0.061,174.682600,215408202,215408202
0.061,176.330600,216316018,216316018
0.062,177.978500,219387519,219387519
0.062,179.626500,220295843,220295843
0.063,181.274400,223367344,223367344
0.064,182.922400,224276005,224276005
0.064,184.570300,227436937,227436937
0.065,186.218300,228345753,228345753
0.065,187.866200,231417254,231417254
0.066,189.514200,232326041,232326041
0.066,191.162100,235397542,235397542
0.067,192.810100,236306251,236306251
0.068,194.458000,239377752,239377752
0.068,196.106000,240286489,240286489
0.069,197.753900,243447421,243447421
0.069,199.401900,244356253,244356253
0.070,201.049800,247427754,247427754
0.071,202.697800,248336599,248336599
0.071,204.345700,251408100,251408100
0.072,205.993700,252316770,252316770
0.072,207.641600,255388271,255388271
0.073,209.289600,256296818,256296818
0.073,210.937500,259457750,259457750
0.074,212.585400,260366279,260366279
0.075,214.233400,263437780,263437780
0.075,215.881300,264346497,264346497
0.076,217.529300,267417998,267417998
0.076,219.177200,268327008,268327008
0.077,220.825200,271398509,271398509
0.077,222.473100,272307639,272307639
0.078,224.121100,275468571,275468571
0.079,225.769000,276377656,276377656
0.079,227.417000,279449157,279449157
0.080,229.064900,280358080,280358080
0.080,230.712900,283429584,283429584
