t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3160932,3160932
0.001,1.647949,4060851,4060851
0.001,3.295898,7132312,7132312
0.002,4.943848,8032231,8032231
0.002,6.591797,11103732,11103732
0.003,8.239746,12003651,12003651
0.003,9.887695,15075147,15075147
0.004,11.535640,15981918,15981918
0.005,13.183590,19142850,19142850
0.005,14.831540,20058720,20058720
0.006,16.479490,23130219,23130219
0.006,18.127440,24034216,24034216
0.007,19.775390,27105717,27105717
0.007,21.423340,28007836,28007836
0.008,23.071290,31079336,31079336
0.009,24.719240,31985626,31985626
0.009,26.367190,35146558,35146558
0.010,28.015140,36054149,36054149
0.010,29.663090,39125650,39125650
0.011,31.311040,40034968,40034968
0.011,32.958980,43106469,43106469
0.012,34.606930,44019159,44019159
0.013,36.254880,47090660,47090660
0.013,37.902830,48003862,48003862
0.014,39.550780,51164794,51164794
0.014,41.198730,52078281,52078281
0.015,42.846680,55149782,55149782
0.015,44.494630,56062447,56062447
0.016,46.142580,59133948,59133948
0.017,47.790530,60045106,60045106
0.017,49.438480,63116607,63116607
0.018,51.086430,64027329,64027329
0.018,52.734380,67188261,67188261
0.019,54.382320,68098095,68098095
0.019,56.030270,71169596,71169596
0.020,57.678220,72079926,72079926
0.021,59.326170,75151427,75151427
0.021,60.974120,76063617,76063617
0.022,62.622070,79135118,79135118
0.022,64.270020,80048604,80048604
0.023,65.917970,83209536,83209536
0.024,67.565920,84124080,84124080
0.024,69.213870,87195581,87195581
0.025,70.861820,88111450,88111450
0.025,72.509770,91182951,91182951
0.026,74.157710,92099428,92099428
0.026,75.805660,95170929,95170929
0.027,77.453610,96087503,96087503
0.028,79.101560,99248435,99248435
0.028,80.749510,100165542,100165542
0.029,82.397460,103237043,103237043
0.029,84.045410,104153976,104153976
0.030,85.693360,107225477,107225477
0.030,87.341310,108140974,108140974
0.031,88.989260,111212475,111212475
0.032,90.637210,112126968,112126968
0.032,92.285160,115287900,115287900
0.033,93.933110,116202092,116202092
0.033,95.581050,119273593,119273593
0.034,97.229000,120187946,120187946
0.034,98.876950,123259447,123259447
0.035,100.524900,124174649,124174649
0.036,102.172900,127246150,127246150
0.036,103.820800,128162546,128162546
0.037,105.468800,131323478,131323478
0.037,107.116700,132239987,132239987
0.038,108.764600,135311488,135311488
0.038,110.412600,136227734,136227734
0.039,112.060500,139299235,139299235
0.040,113.708500,140214955,140214955
0.040,115.356400,143286456,143286456
0.041,117.004400,144201553,144201553
0.041,118.652300,147362485,147362485
0.042,120.300300,148276812,148276812
0.042,121.948200,151348313,151348313
0.043,123.596200,152261775,152261775
0.044,125.244100,155333276,155333276
0.044,126.892100,156245387,156245387
0.045,128.540000,159316888,159316888
0.045,130.188000,160227715,160227715
0.046,131.835900,163388647,163388647
0.046,133.483900,164298793,164298793
0.047,135.131800,167370294,167370294
0.048,136.779800,168280302,168280302
0.048,138.427700,171351803,171351803
0.049,140.075700,172262101,172262101
0.049,141.723600,175333602,175333602
0.050,143.371600,176244266,176244266
0.050,145.019500,179405198,179405198
0.051,146.667500,180315728,180315728
0.052,148.315400,183387229,183387229
0.052,149.963400,184297247,184297247
0.053,151.611300,187368748,187368748
0.053,153.259300,188278243,188278243
0.054,154.907200,191349744,191349744
0.054,156.555200,192258948,192258948
0.055,158.203100,195419880,195419880
0.056,159.851100,196328928,196328928
0.056,161.499000,199400429,199400429
0.057,163.147000,200309114,200309114
0.057,164.794900,203380615,203380615
0.058,166.442900,204288838,204288838
0.058,168.090800,207360339,207360339
0.059,169.738800,208268135,208268135
0.060,171.386700,211429067,211429067
0.060,173.034700,212336686,212336686
0.061,174.682600,215408187,215408187
0.061,176.330600,216316004,216316004
0.062,177.978500,219387505,219387505
0.062,179.626500,220295832,220295832
0.063,181.274400,223367333,223367333
0.064,182.922400,224275997,224275997
0.064,184.570300,227436929,227436929
0.065,186.218300,228345744,228345744
0.065,187.866200,231417245,231417245
0.066,189.514200,232326029,232326029
0.066,191.162100,235397530,235397530
0.067,192.810100,236306239,236306239
0.068,194.458000,239377740,239377740
0.068,196.106000,240286473,240286473
0.069,197.753900,243447405,243447405
0.069,199.401900,244356241,244356241
0.070,201.049800,247427742,247427742
0.071,202.697800,248336581,248336581
0.071,204.345700,251408082,251408082
0.072,205.993700,252316755,252316755
0.072,207.641600,255388256,255388256
0.073,209.289600,256296800,256296800
0.073,210.937500,259457732,259457732
0.074,212.585400,260366255,260366255
0.075,214.233400,263437756,263437756
0.075,215.881300,264346472,264346472
0.076,217.529300,267417973,267417973
0.076,219.177200,268326981,268326981
0.077,220.825200,271398482,271398482
0.077,222.473100,272307610,272307610
0.078,224.121100,275468542,275468542
0.079,225.769000,276377626,276377626
0.079,227.417000,279449127,279449127
0.080,229.064900,280358051,280358051
0.080,230.712900,283429555,283429555
