t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3041425,3041425
0.001,1.647949,3985304,3985304
0.001,3.295898,6903338,6903338
0.002,4.943848,7847217,7847217
0.002,6.591797,10808135,10808135
0.003,8.239746,11779532,11779532
0.003,9.887695,14700445,14700445
0.004,11.535640,15673388,15673388
0.005,13.183590,18714813,18714813
0.005,14.831540,19687926,19687926
0.006,16.479490,22609768,22609768
0.006,18.127440,23590253,23590253
0.007,19.775390,26551171,26551171
0.007,21.423340,27541670,27541670
0.008,23.071290,30463634,30463634
0.009,24.719240,31456932,31456932
0.009,26.367190,34498357,34498357
0.010,28.015140,35490299,35490299
0.010,29.663090,38413987,38413987
0.011,31.311040,39411205,39411205
0.011,32.958980,42372123,42372123
0.012,34.606930,43376508,43376508
0.013,36.254880,46304208,46304208
0.013,37.902830,47313835,47313835
0.014,39.550780,50355260,50355260
0.014,41.198730,51368453,51368453
0.015,42.846680,54296312,54296312
0.015,44.494630,55308011,55308011
0.016,46.142580,58268929,58268929
0.017,47.790530,59278840,59278840
0.017,49.438480,62207526,62207526
0.018,51.086430,63216809,63216809
0.018,52.734380,66258234,66258234
0.019,54.382320,67266871,67266871
0.019,56.030270,70196640,70196640
0.020,57.678220,71205143,71205143
0.021,59.326170,74166061,74166061
0.021,60.974120,75173596,75173596
0.022,62.622070,78098383,78098383
0.022,64.270020,79104825,79104825
0.023,65.917970,82146250,82146250
0.024,67.565920,83151608,83151608
0.024,69.213870,86076011,86076011
0.025,70.861820,87080861,87080861
0.025,72.509770,90041779,90041779
0.026,74.157710,91045207,91045207
0.026,75.805660,93969613,93969613
0.027,77.453610,94973131,94973131
0.028,79.101560,98014556,98014556
0.028,80.749510,99017705,99017705
0.029,82.397460,101942868,101942868
0.029,84.045410,102944149,102944149
0.030,85.693360,105905067,105905067
0.030,87.341310,106904717,106904717
0.031,88.989260,109838241,109838241
0.032,90.637210,110836445,110836445
0.032,92.285160,113877870,113877870
0.033,93.933110,114874896,114874896
0.033,95.581050,117812291,117812291
0.034,97.229000,118808479,118808479
0.034,98.876950,121769397,121769397
0.035,100.524900,122765383,122765383
0.036,102.172900,125704767,125704767
0.036,103.820800,126699814,126699814
0.037,105.468800,129741239,129741239
0.037,107.116700,130734957,130734957
0.038,108.764600,133674788,133674788
0.038,110.412600,134667580,134667580
0.039,112.060500,137628498,137628498
0.040,113.708500,138620680,138620680
0.040,115.356400,141560555,141560555
0.041,117.004400,142552400,142552400
0.041,118.652300,145593825,145593825
0.042,120.300300,146585056,146585056
0.042,121.948200,149524937,149524937
0.043,123.596200,150514532,150514532
0.044,125.244100,153475450,153475450
0.044,126.892100,154463094,154463094
0.045,128.540000,157402971,157402971
0.045,130.188000,158389098,158389098
0.046,131.835900,161430523,161430523
0.046,133.483900,162416144,162416144
0.047,135.131800,165355980,165355980
0.048,136.779800,166341584,166341584
0.048,138.427700,169302502,169302502
0.049,140.075700,170288060,170288060
0.049,141.723600,173227487,173227487
0.050,143.371600,174212531,174212531
0.050,145.019500,177253956,177253956
0.051,146.667500,178238099,178238099
0.052,148.315400,181176400,181176400
0.052,149.963400,182159993,182159993
0.053,151.611300,185120911,185120911
0.053,153.259300,186104452,186104452
0.054,154.907200,189041497,189041497
0.054,156.555200,190025142,190025142
0.055,158.203100,193066567,193066567
0.056,159.851100,194049981,194049981
0.056,161.499000,196986337,196986337
0.057,163.147000,197968952,197968952
0.057,164.794900,200929870,200929870
0.058,166.442900,201911792,201911792
0.058,168.090800,204849258,204849258
0.059,169.738800,205831039,205831039
0.060,171.386700,208872464,208872464
0.060,173.034700,209854919,209854919
0.061,174.682600,212793535,212793535
0.061,176.330600,213776940,213776940
0.062,177.978500,216737858,216737858
0.062,179.626500,217721838,217721838
0.063,181.274400,220661063,220661063
0.064,182.922400,221645220,221645220
0.064,184.570300,224686645,224686645
0.065,186.218300,225670612,225670612
0.065,187.866200,228606424,228606424
0.066,189.514200,229590400,229590400
0.066,191.162100,232551318,232551318
0.067,192.810100,233535758,233535758
0.068,194.458000,236457325,236457325
0.068,196.106000,237442244,237442244
0.069,197.753900,240483669,240483669
0.069,199.401900,241468572,241468572
0.070,201.049800,244389475,244389475
0.071,202.697800,245373995,245373995
0.071,204.345700,248334913,248334913
0.072,205.993700,249319146,249319146
0.072,207.641600,252240297,252240297
0.073,209.289600,253224696,253224696
0.073,210.937500,256266121,256266121
0.074,212.585400,257251098,257251098
0.075,214.233400,260172134,260172134
0.075,215.881300,261157585,261157585
0.076,217.529300,264118503,264118503
0.076,219.177200,265104065,265104065
0.077,220.825200,268024857,268024857
0.077,222.473100,269010308,269010308
0.078,224.121100,272051733,272051733
0.079,225.769000,273036937,273036937
0.079,227.417000,275957447,275957447
0.080,229.064900,276942604,276942604
0.080,230.712900,279903523,279903523
0.081,232.360800,280888851,280888851
0.081,234.008800,283809268,283809268
0.082,235.656700,284794734,284794734
0.083,237.304700,287836159,287836159
0.083,238.952600,288821426,288821426
0.084,240.600600,291742003,291742003
0.084,242.248500,292726904,292726904
0.085,243.896500,295687839,295687839
0.085,245.544400,296672697,296672697
0.086,247.192400,299593546,299593546
0.087,248.840300,300578513,300578513
0.087,250.488300,303619938,303619938
0.088,252.136200,304605319,304605319
0.088,253.784200,307526326,307526326
0.089,255.432100,308512089,308512089
0.089,257.080100,311473070,311473070
0.090,258.728000,312458883,312458883
0.091,260.376000,315379987,315379987
0.091,262.023900,316365655,316365655
0.092,263.671900,319407080,319407080
0.092,265.319800,320392628,320392628
0.093,266.967800,323313808,323313808
0.093,268.615700,324299405,324299405
0.094,270.263700,327260495,327260495
0.095,271.911600,328246119,328246119
0.095,273.559600,331167315,331167315
0.096,275.207500,332152990,332152990
0.096,276.855500,335194415,335194415
0.097,278.503400,336179941,336179941
0.097,280.151400,339100657,339100657
0.098,281.799300,340085972,340085972
0.099,283.447300,343047284,343047284
0.099,285.095200,344032606,344032606
0.100,286.743200,346950909,346950909
0.100,288.391100,347936304,347936304
0.101,290.039100,350977729,350977729
0.101,291.687000,351963301,351963301
0.102,293.335000,354878530,354878530
0.103,294.982900,355864204,355864204
0.103,296.630900,358825958,358825958
0.104,298.278800,359811473,359811473
0.104,299.926800,362725986,362725986
0.105,301.574700,363711437,363711437
0.105,303.222700,366752862,366752862
0.106,304.870600,367738187,367738187
0.107,306.518600,370654886,370654886
0.107,308.166500,371640082,371640082
0.108,309.814500,374602567,374602567
0.108,311.462400,375587643,375587643
0.109,313.110400,378507891,378507891
0.109,314.758300,379492737,379492737
0.110,316.406200,382534162,382534162
0.111,318.054200,383518661,383518661
0.111,319.702100,386439892,386439892
0.112,321.350100,387423965,387423965
0.112,322.998000,390387652,390387652
0.113,324.646000,391371391,391371391
0.113,326.293900,394292627,394292627
0.114,327.941900,395276302,395276302
0.115,329.589800,398317727,398317727
0.115,331.237800,399301285,399301285
0.116,332.885700,402222488,402222488
0.116,334.533700,403205880,403205880
0.117,336.181600,406171425,406171425
0.118,337.829600,407154468,407154468
0.118,339.477500,410076104,410076104
0.119,341.125500,411058745,411058745
0.119,342.773400,414100170,414100170
0.120,344.421400,415082418,415082418
0.120,346.069300,418007842,418007842
0.121,347.717300,418989734,418989734
0.122,349.365200,421957987,421957987
0.122,351.013200,422939351,422939351
0.123,352.661100,425870328,425870328
0.123,354.309100,426851164,426851164
0.124,355.957000,429892588,429892588
0.124,357.605000,430872724,430872724
0.125,359.252900,433809445,433809445
0.126,360.900900,434788951,434788951
0.126,362.548800,437760707,437760707
0.127,364.196800,438739657,438739657
0.127,365.844700,441678956,441678956
0.128,367.492700,442657286,442657286
0.128,369.140600,445698711,445698711
0.129,370.788600,446676616,446676616
0.130,372.436500,449616328,449616328
0.130,374.084500,450593750,450593750
0.131,375.732400,453569679,453569679
0.131,377.380400,454546550,454546550
0.132,379.028300,457486308,457486308
0.132,380.676300,458462614,458462614
0.133,382.324200,461504039,461504039
0.134,383.972200,462479794,462479794
0.134,385.620100,465419577,465419577
0.135,387.268100,466394818,466394818
0.135,388.916000,469374869,469374869
0.136,390.564000,470349609,470349609
0.136,392.211900,473289383,473289383
0.137,393.859900,474263752,474263752
0.138,395.507800,477305177,477305177
0.138,397.155800,478279291,478279291
0.139,398.803700,481219052,481219052
0.139,400.451700,482192995,482192995
0.140,402.099600,485176394,485176394
0.140,403.747600,486150288,486150288
0.141,405.395500,489090034,489090034
0.142,407.043500,490063926,490063926
0.142,408.691400,493105351,493105351
0.143,410.339400,494079368,494079368
0.143,411.987300,497019077,497019077
0.144,413.635300,497993262,497993262
0.144,415.283200,500977280,500977280
0.145,416.931200,501951532,501951532
0.146,418.579100,504891125,504891125
0.146,420.227100,505865443,505865443
0.147,421.875000,508906868,508906868
0.147,423.522900,509881290,509881290
0.148,425.170900,512820698,512820698
0.148,426.818800,513795217,513795217
0.149,428.466800,516776076,516776076
0.150,430.114700,517750705,517750705
0.150,431.762700,520689680,520689680
0.151,433.410600,521664324,521664324
0.151,435.058600,524705749,524705749
0.152,436.706500,525680414,525680414
0.152,438.354500,528618159,528618159
0.153,440.002400,529592885,529592885
0.154,441.650400,532568699,532568699
0.154,443.298300,533543546,533543546
0.155,444.946300,536478356,536478356
0.155,446.594200,537453441,537453441
0.156,448.242200,540494866,540494866
0.156,449.890100,541470202,541470202
