t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3041425,3041425
0.001,1.647949,3985304,3985304
0.001,3.295898,6903338,6903338
0.002,4.943848,7847217,7847217
0.002,6.591797,10808135,10808135
0.003,8.239746,11779532,11779532
0.003,9.887695,14700446,14700446
0.004,11.535640,15673389,15673389
0.005,13.183590,18714814,18714814
0.005,14.831540,19687927,19687927
0.006,16.479490,22609770,22609770
0.006,18.127440,23590258,23590258
0.007,19.775390,26551176,26551176
0.007,21.423340,27541677,27541677
0.008,23.071290,30463642,30463642
0.009,24.719240,31456943,31456943
0.009,26.367190,34498368,34498368
0.010,28.015140,35490306,35490306
0.010,29.663090,38413994,38413994
0.011,31.311040,39411212,39411212
0.011,32.958980,42372130,42372130
0.012,34.606930,43376517,43376517
0.013,36.254880,46304216,46304216
0.013,37.902830,47313841,47313841
0.014,39.550780,50355266,50355266
0.014,41.198730,51368460,51368460
0.015,42.846680,54296319,54296319
0.015,44.494630,55308014,55308014
0.016,46.142580,58268932,58268932
0.017,47.790530,59278842,59278842
0.017,49.438480,62207527,62207527
0.018,51.086430,63216816,63216816
0.018,52.734380,66258241,66258241
0.019,54.382320,67266878,67266878
0.019,56.030270,70196647,70196647
0.020,57.678220,71205153,71205153
0.021,59.326170,74166071,74166071
0.021,60.974120,75173607,75173607
0.022,62.622070,78098394,78098394
0.022,64.270020,79104834,79104834
0.023,65.917970,82146259,82146259
0.024,67.565920,83151613,83151613
0.024,69.213870,86076016,86076016
0.025,70.861820,87080869,87080869
0.025,72.509770,90041787,90041787
0.026,74.157710,91045215,91045215
0.026,75.805660,93969621,93969621
0.027,77.453610,94973142,94973142
0.028,79.101560,98014567,98014567
0.028,80.749510,99017714,99017714
0.029,82.397460,101942877,101942877
0.029,84.045410,102944162,102944162
0.030,85.693360,105905080,105905080
0.030,87.341310,106904726,106904726
0.031,88.989260,109838252,109838252
0.032,90.637210,110836452,110836452
0.032,92.285160,113877877,113877877
0.033,93.933110,114874903,114874903
0.033,95.581050,117812297,117812297
0.034,97.229000,118808482,118808482
0.034,98.876950,121769400,121769400
0.035,100.524900,122765383,122765383
0.036,102.172900,125704766,125704766
0.036,103.820800,126699816,126699816
0.037,105.468800,129741241,129741241
0.037,107.116700,130734955,130734955
0.038,108.764600,133674786,133674786
0.038,110.412600,134667573,134667573
0.039,112.060500,137628491,137628491
0.040,113.708500,138620674,138620674
0.040,115.356400,141560549,141560549
0.041,117.004400,142552396,142552396
0.041,118.652300,145593821,145593821
0.042,120.300300,146585049,146585049
0.042,121.948200,149524930,149524930
0.043,123.596200,150514522,150514522
0.044,125.244100,153475440,153475440
0.044,126.892100,154463082,154463082
0.045,128.540000,157402959,157402959
0.045,130.188000,158389082,158389082
0.046,131.835900,161430507,161430507
0.046,133.483900,162416127,162416127
0.047,135.131800,165355963,165355963
0.048,136.779800,166341556,166341556
0.048,138.427700,169302474,169302474
0.049,140.075700,170288034,170288034
0.049,141.723600,173227462,173227462
0.050,143.371600,174212504,174212504
0.050,145.019500,177253929,177253929
0.051,146.667500,178238080,178238080
0.052,148.315400,181176381,181176381
0.052,149.963400,182159984,182159984
0.053,151.611300,185120902,185120902
0.053,153.259300,186104440,186104440
0.054,154.907200,189041484,189041484
0.054,156.555200,190025127,190025127
0.055,158.203100,193066552,193066552
0.056,159.851100,194049966,194049966
0.056,161.499000,196986323,196986323
0.057,163.147000,197968941,197968941
0.057,164.794900,200929859,200929859
0.058,166.442900,201911780,201911780
0.058,168.090800,204849247,204849247
0.059,169.738800,205831032,205831032
0.060,171.386700,208872457,208872457
0.060,173.034700,209854909,209854909
0.061,174.682600,212793524,212793524
0.061,176.330600,213776922,213776922
0.062,177.978500,216737840,216737840
0.062,179.626500,217721818,217721818
0.063,181.274400,220661043,220661043
0.064,182.922400,221645191,221645191
0.064,184.570300,224686616,224686616
0.065,186.218300,225670589,225670589
0.065,187.866200,228606402,228606402
0.066,189.514200,229590384,229590384
0.066,191.162100,232551302,232551302
0.067,192.810100,233535741,233535741
0.068,194.458000,236457308,236457308
0.068,196.106000,237442225,237442225
0.069,197.753900,240483650,240483650
0.069,199.401900,241468553,241468553
0.070,201.049800,244389455,244389455
0.071,202.697800,245373967,245373967
0.071,204.345700,248334885,248334885
0.072,205.993700,249319112,249319112
0.072,207.641600,252240263,252240263
0.073,209.289600,253224667,253224667
0.073,210.937500,256266092,256266092
0.074,212.585400,257251066,257251066
0.075,214.233400,260172102,260172102
0.075,215.881300,261157553,261157553
0.076,217.529300,264118471,264118471
0.076,219.177200,265104036,265104036
0.077,220.825200,268024828,268024828
0.077,222.473100,269010280,269010280
0.078,224.121100,272051705,272051705
0.079,225.769000,273036906,273036906
0.079,227.417000,275957416,275957416
0.080,229.064900,276942571,276942571
0.080,230.712900,279903490,279903490
0.081,232.360800,280888821,280888821
0.081,234.008800,283809238,283809238
0.082,235.656700,284794702,284794702
0.083,237.304700,287836127,287836127
0.083,238.952600,288821397,288821397
0.084,240.600600,291741975,291741975
0.084,242.248500,292726864,292726864
0.085,243.896500,295687799,295687799
0.085,245.544400,296672657,296672657
0.086,247.192400,299593506,299593506
0.087,248.840300,300578462,300578462
0.087,250.488300,303619887,303619887
0.088,252.136200,304605264,304605264
0.088,253.784200,307526271,307526271
0.089,255.432100,308512035,308512035
0.089,257.080100,311473016,311473016
0.090,258.728000,312458836,312458836
0.091,260.376000,315379940,315379940
0.091,262.023900,316365611,316365611
0.092,263.671900,319407036,319407036
0.092,265.319800,320392592,320392592
0.093,266.967800,323313772,323313772
0.093,268.615700,324299368,324299368
0.094,270.263700,327260456,327260456
0.095,271.911600,328246062,328246062
0.095,273.559600,331167258,331167258
0.096,275.207500,332152938,332152938
0.096,276.855500,335194363,335194363
0.097,278.503400,336179889,336179889
0.097,280.151400,339100606,339100606
0.098,281.799300,340085921,340085921
0.099,283.447300,343047229,343047229
0.099,285.095200,344032540,344032540
0.100,286.743200,346950845,346950845
0.100,288.391100,347936240,347936240
0.101,290.039100,350977665,350977665
0.101,291.687000,351963247,351963247
0.102,293.335000,354878476,354878476
0.103,294.982900,355864149,355864149
0.103,296.630900,358825902,358825902
0.104,298.278800,359811429,359811429
0.104,299.926800,362725945,362725945
0.105,301.574700,363711389,363711389
0.105,303.222700,366752814,366752814
0.106,304.870600,367738130,367738130
0.107,306.518600,370654831,370654831
0.107,308.166500,371640025,371640025
0.108,309.814500,374602510,374602510
0.108,311.462400,375587583,375587583
0.109,313.110400,378507831,378507831
0.109,314.758300,379492678,379492678
0.110,316.406200,382534103,382534103
0.111,318.054200,383518582,383518582
0.111,319.702100,386439813,386439813
0.112,321.350100,387423867,387423867
0.112,322.998000,390387552,390387552
0.113,324.646000,391371295,391371295
0.113,326.293900,394292531,394292531
0.114,327.941900,395276207,395276207
0.115,329.589800,398317632,398317632
0.115,331.237800,399301184,399301184
0.116,332.885700,402222387,402222387
0.116,334.533700,403205783,403205783
0.117,336.181600,406171324,406171324
0.118,337.829600,407154362,407154362
0.118,339.477500,410075997,410075997
0.119,341.125500,411058635,411058635
0.119,342.773400,414100060,414100060
0.120,344.421400,415082315,415082315
0.120,346.069300,418007741,418007741
0.121,347.717300,418989624,418989624
0.122,349.365200,421957886,421957886
0.122,351.013200,422939247,422939247
0.123,352.661100,425870224,425870224
0.123,354.309100,426851058,426851058
0.124,355.957000,429892482,429892482
0.124,357.605000,430872633,430872633
0.125,359.252900,433809352,433809352
0.126,360.900900,434788862,434788862
0.126,362.548800,437760627,437760627
0.127,364.196800,438739588,438739588
0.127,365.844700,441678889,441678889
0.128,367.492700,442657233,442657233
0.128,369.140600,445698658,445698658
0.129,370.788600,446676572,446676572
0.130,372.436500,449616284,449616284
0.130,374.084500,450593703,450593703
0.131,375.732400,453569631,453569631
0.131,377.380400,454546493,454546493
0.132,379.028300,457486252,457486252
0.132,380.676300,458462559,458462559
0.133,382.324200,461503984,461503984
0.134,383.972200,462479737,462479737
0.134,385.620100,465419520,465419520
0.135,387.268100,466394775,466394775
0.135,388.916000,469374805,469374805
0.136,390.564000,470349532,470349532
0.136,392.211900,473289306,473289306
0.137,393.859900,474263681,474263681
0.138,395.507800,477305106,477305106
0.138,397.155800,478279215,478279215
0.139,398.803700,481218977,481218977
0.139,400.451700,482192909,482192909
0.140,402.099600,485176313,485176313
0.140,403.747600,486150224,486150224
0.141,405.395500,489089969,489089969
0.142,407.043500,490063871,490063871
0.142,408.691400,493105296,493105296
0.143,410.339400,494079316,494079316
0.143,411.987300,497019022,497019022
0.144,413.635300,497993217,497993217
0.144,415.283200,500977231,500977231
0.145,416.931200,501951482,501951482
0.146,418.579100,504891074,504891074
0.146,420.227100,505865387,505865387
0.147,421.875000,508906812,508906812
0.147,423.522900,509881244,509881244
0.148,425.170900,512820652,512820652
0.148,426.818800,513795156,513795156
0.149,428.466800,516776018,516776018
0.150,430.114700,517750651,517750651
0.150,431.762700,520689622,520689622
0.151,433.410600,521664259,521664259
0.151,435.058600,524705684,524705684
0.152,436.706500,525680344,525680344
0.152,438.354500,528618091,528618091
0.153,440.002400,529592811,529592811
0.154,441.650400,532568642,532568642
0.154,443.298300,533543494,533543494
0.155,444.946300,536478307,536478307
0.155,446.594200,537453397,537453397
0.156,448.242200,540494822,540494822
0.156,449.890100,541470154,541470154
