t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3099181,3099181
0.001,1.647949,3672343,3672343
0.001,3.295898,6596228,6596228
0.002,4.943848,7189337,7189337
0.002,6.591797,10193676,10193676
0.003,8.239746,10797674,10797674
0.003,9.887695,13729679,13729679
0.004,11.535640,14311211,14311211
0.005,13.183590,17410392,17410392
0.005,14.831540,17986429,17986429
0.006,16.479490,20928399,20928399
0.006,18.127440,21543619,21543619
0.007,19.775390,24547958,24547958
0.007,21.423340,25188746,25188746
0.008,23.071290,28149398,28149398
0.009,24.719240,28789060,28789060
0.009,26.367190,31888241,31888241
0.010,28.015140,32534041,32534041
0.010,29.663090,35500398,35500398
0.011,31.311040,36176403,36176403
0.011,32.958980,39180742,39180742
0.012,34.606930,39849660,39849660
0.013,36.254880,42816241,42816241
0.013,37.902830,43482439,43482439
0.014,39.550780,46581620,46581620
0.014,41.198730,47247130,47247130
0.015,42.846680,50213994,50213994
0.015,44.494630,50863301,50863301
0.016,46.142580,53867640,53867640
0.017,47.790530,54508656,54508656
0.017,49.438480,57478579,57478579
0.018,51.086430,58113355,58113355
0.018,52.734380,61212536,61212536
0.019,54.382320,61841076,61841076
0.019,56.030270,64822242,64822242
0.020,57.678220,65448041,65448041
0.021,59.326170,68452380,68452380
0.021,60.974120,69078777,69078777
0.022,62.622070,72075390,72075390
0.022,64.270020,72704615,72704615
0.023,65.917970,75803796,75803796
0.024,67.565920,76438748,76438748
0.024,69.213870,79442030,79442030
0.025,70.861820,80086224,80086224
0.025,72.509770,83090563,83090563
0.026,74.157710,83748484,83748484
0.026,75.805660,86752722,86752722
0.027,77.453610,87422534,87422534
0.028,79.101560,90521715,90521715
0.028,80.749510,91197337,91197337
0.029,82.397460,94201663,94201663
0.029,84.045410,94878406,94878406
0.030,85.693360,97882745,97882745
0.030,87.341310,98557766,98557766
0.031,88.989260,101562099,101562099
0.032,90.637210,102234290,102234290
0.032,92.285160,105333471,105333471
0.033,93.933110,106002272,106002272
0.033,95.581050,109006609,109006609
0.034,97.229000,109672254,109672254
0.034,98.876950,112676593,112676593
0.035,100.524900,113340392,113340392
0.036,102.172900,116344729,116344729
0.036,103.820800,117008509,117008509
0.037,105.468800,120107690,120107690
0.037,107.116700,120773849,120773849
0.038,108.764600,123778188,123778188
0.038,110.412600,124449033,124449033
0.039,112.060500,127453372,127453372
0.040,113.708500,128129712,128129712
0.040,115.356400,131134051,131134051
0.041,117.004400,131814952,131814952
0.041,118.652300,134914133,134914133
0.042,120.300300,135598464,135598464
0.042,121.948200,138602803,138602803
0.043,123.596200,139288773,139288773
0.044,125.244100,142293112,142293112
0.044,126.892100,142978567,142978567
0.045,128.540000,145982906,145982906
0.045,130.188000,146666389,146666389
0.046,131.835900,149765570,149765570
0.046,133.483900,150445615,150445615
0.047,135.131800,153449954,153449954
0.048,136.779800,154125693,154125693
0.048,138.427700,157130032,157130032
0.049,140.075700,157801032,157801032
0.049,141.723600,160805371,160805371
0.050,143.371600,161472504,161472504
0.050,145.019500,164571685,164571685
0.051,146.667500,165236055,165236055
0.052,148.315400,168240394,168240394
0.052,149.963400,168903397,168903397
0.053,151.611300,171907736,171907736
0.053,153.259300,172570595,172570595
0.054,154.907200,175574934,175574934
0.054,156.555200,176237623,176237623
0.055,158.203100,179336804,179336804
0.056,159.851100,179998648,179998648
0.056,161.499000,183002987,183002987
0.057,163.147000,183663334,183663334
0.057,164.794900,186667673,186667673
0.058,166.442900,187325601,187325601
0.058,168.090800,190329940,190329940
0.059,169.738800,190984701,190984701
0.060,171.386700,194083882,194083882
0.060,173.034700,194735175,194735175
0.061,174.682600,197739514,197739514
0.061,176.330600,198386349,198386349
0.062,177.978500,201390688,201390688
0.062,179.626500,202032597,202032597
0.063,181.274400,205036936,205036936
0.064,182.922400,205674770,205674770
0.064,184.570300,208773951,208773951
0.065,186.218300,209408385,209408385
0.065,187.866200,212412724,212412724
0.066,189.514200,213044824,213044824
0.066,191.162100,216049163,216049163
0.067,192.810100,216680518,216680518
0.068,194.458000,219684857,219684857
0.068,196.106000,220316403,220316403
0.069,197.753900,223415584,223415584
0.069,199.401900,224046843,224046843
0.070,201.049800,227051182,227051182
0.071,202.697800,227682075,227682075
0.071,204.345700,230686414,230686414
0.072,205.993700,231316372,231316372
0.072,207.641600,234320711,234320711
0.073,209.289600,234948858,234948858
0.073,210.937500,238048039,238048039
0.074,212.585400,238674249,238674249
0.075,214.233400,241678588,241678588
0.075,215.881300,242302409,242302409
0.076,217.529300,245306748,245306748
0.076,219.177200,245927596,245927596
0.077,220.825200,248931935,248931935
0.077,222.473100,249550409,249550409
0.078,224.121100,252649590,252649590
0.079,225.769000,253266670,253266670
0.079,227.417000,256271009,256271009
0.080,229.064900,256887744,256887744
0.080,230.712900,259892083,259892083
0.081,232.360800,260510147,260510147
0.081,234.008800,263514486,263514486
0.082,235.656700,264135434,264135434
0.083,237.304700,267234615,267234615
0.083,238.952600,267858636,267858636
0.084,240.600600,270862975,270862975
0.084,242.248500,271490284,271490284
0.085,243.896500,274494623,274494623
0.085,245.544400,275124856,275124856
0.086,247.192400,278129195,278129195
0.087,248.840300,278761448,278761448
0.087,250.488300,281860629,281860629
0.088,252.136200,282494346,282494346
0.088,253.784200,285498685,285498685
0.089,255.432100,286132719,286132719
0.089,257.080100,289137058,289137058
0.090,258.728000,289770487,289770487
0.091,260.376000,292774826,292774826
0.091,262.023900,293407006,293407006
0.092,263.671900,296506187,296506187
0.092,265.319800,297136974,297136974
0.093,266.967800,300141313,300141313
0.093,268.615700,300771082,300771082
0.094,270.263700,303775421,303775421
0.095,271.911600,304404892,304404892
0.095,273.559600,307409231,307409231
0.096,275.207500,308039076,308039076
0.096,276.855500,311138257,311138257
0.097,278.503400,311768982,311768982
0.097,280.151400,314773321,314773321
0.098,281.799300,315404805,315404805
0.099,283.447300,318409144,318409144
0.099,285.095200,319041288,319041288
0.100,286.743200,322045627,322045627
0.100,288.391100,322678332,322678332
0.101,290.039100,325777513,325777513
0.101,291.687000,326410521,326410521
0.102,293.335000,329414860,329414860
0.103,294.982900,330048050,330048050
0.103,296.630900,333052391,333052391
0.104,298.278800,333685403,333685403
0.104,299.926800,336689742,336689742
0.105,301.574700,337322166,337322166
0.105,303.222700,340421347,340421347
0.106,304.870600,341053074,341053074
0.107,306.518600,344057413,344057413
0.107,308.166500,344688585,344688585
0.108,309.814500,347692936,347692936
0.108,311.462400,348323791,348323791
0.109,313.110400,351328130,351328130
0.109,314.758300,351958997,351958997
0.110,316.406200,355058178,355058178
0.111,318.054200,355689261,355689261
0.111,319.702100,358693600,358693600
0.112,321.350100,359325002,359325002
0.112,322.998000,362329393,362329393
0.113,324.646000,362961006,362961006
0.113,326.293900,365965345,365965345
0.114,327.941900,366597043,366597043
0.115,329.589800,369696224,369696224
0.115,331.237800,370327751,370327751
0.116,332.885700,373332090,373332090
0.116,334.533700,373963392,373963392
0.117,336.181600,376967928,376967928
0.118,337.829600,377598716,377598716
0.118,339.477500,380603055,380603055
0.119,341.125500,381232590,381232590
0.119,342.773400,384331771,384331771
0.120,344.421400,384959706,384959706
0.120,346.069300,387964045,387964045
0.121,347.717300,388591001,388591001
0.122,349.365200,391595844,391595844
0.122,351.013200,392222300,392222300
0.123,352.661100,395226639,395226639
0.123,354.309100,395853179,395853179
0.124,355.957000,398952360,398952360
0.124,357.605000,399579308,399579308
0.125,359.252900,402583647,402583647
0.126,360.900900,403211183,403211183
0.126,362.548800,406216550,406216550
0.127,364.196800,406844740,406844740
0.127,365.844700,409848592,409848592
0.128,367.492700,410477122,410477122
0.128,369.140600,413576303,413576303
0.129,370.788600,414204947,414204947
0.130,372.436500,417161893,417161893
0.130,374.084500,417790479,417790479
0.131,375.732400,420796492,420796492
0.131,377.380400,421424946,421424946
0.132,379.028300,424356484,424356484
0.132,380.676300,424984551,424984551
0.133,382.324200,428083732,428083732
0.134,383.972200,428710992,428710992
0.134,385.620100,431640822,431640822
0.135,387.268100,432266846,432266846
0.135,388.916000,435273255,435273255
0.136,390.564000,435898223,435898223
0.136,392.211900,438827941,438827941
0.137,393.859900,439452324,439452324
0.138,395.507800,442551505,442551505
0.138,397.155800,443176189,443176189
0.139,398.803700,446105959,446105959
0.139,400.451700,446732100,446732100
0.140,402.099600,449738081,449738081
0.140,403.747600,450365510,450365510
0.141,405.395500,453296137,453296137
0.142,407.043500,453924862,453924862
0.142,408.691400,457024043,457024043
0.143,410.339400,457653892,457653892
0.143,411.987300,460589715,460589715
0.144,413.635300,461220410,461220410
0.144,415.283200,464225553,464225553
0.145,416.931200,464856495,464856495
0.146,418.579100,467804408,467804408
0.146,420.227100,468435423,468435423
0.147,421.875000,471534604,471534604
0.147,423.522900,472165127,472165127
0.148,425.170900,475126170,475126170
0.148,426.818800,475755494,475755494
0.149,428.466800,478760197,478760197
0.150,430.114700,479387900,479387900
0.150,431.762700,482358376,482358376
0.151,433.410600,482984160,482984160
0.151,435.058600,486083341,486083341
0.152,436.706500,486706854,486706854
0.152,438.354500,489671591,489671591
0.153,440.002400,490292648,490292648
0.154,441.650400,493297295,493297295
0.154,443.298300,493915828,493915828
0.155,444.946300,496886356,496886356
0.155,446.594200,497502304,497502304
0.156,448.242200,500601485,500601485
0.156,449.890100,501215048,501215048
0.157,451.538100,504192538,504192538
0.158,453.186000,504803988,504803988
0.158,454.834000,507808741,507808741
0.159,456.481900,508418733,508418733
0.159,458.129900,511403420,511403420
0.160,459.777800,512012402,512012402
0.161,461.425800,515111583,515111583
0.161,463.073700,515719988,515719988
0.162,464.721700,518709095,518709095
0.162,466.369600,519317222,519317222
0.163,468.017600,522322346,522322346
0.163,469.665500,522930644,522930644
0.164,471.313500,525923754,525923754
0.165,472.961400,526532247,526532247
0.165,474.609400,529631428,529631428
0.166,476.257300,530240346,530240346
0.166,477.905300,533235746,533235746
0.167,479.553200,533845236,533845236
0.167,481.201200,536852928,536852928
0.168,482.849100,537463424,537463424
0.169,484.497100,540461075,540461075
0.169,486.145000,541072748,541072748
0.170,487.793000,544171929,544171929
0.170,489.440900,544785092,544785092
0.171,491.088900,547783755,547783755
0.171,492.736800,548398656,548398656
0.172,494.384800,551432065,551432065
0.173,496.032700,552048855,552048855
0.173,497.680700,555048221,555048221
0.174,499.328600,555666802,555666802
0.174,500.976600,558765983,558765983
0.175,502.624500,559386247,559386247
0.175,504.272500,562386416,562386416
0.176,505.920400,563007815,563007815
0.177,507.568400,566053149,566053149
0.177,509.216300,566675475,566675475
0.178,510.864300,569676611,569676611
0.178,512.512200,570299958,570299958
0.179,514.160200,573399139,573399139
0.179,515.808100,574023555,574023555
0.180,517.456100,577025209,577025209
0.181,519.104000,577650948,577650948
0.181,520.752000,580683815,580683815
0.182,522.399900,581311180,581311180
0.182,524.047900,584312849,584312849
0.183,525.695800,584941949,584941949
0.183,527.343800,588041130,588041130
0.184,528.991700,588672256,588672256
0.185,530.639600,591673649,591673649
0.185,532.287600,592306690,592306690
0.186,533.935500,595333467,595333467
0.186,535.583500,595968033,595968033
0.187,537.231400,598968423,598968423
0.187,538.879400,599604266,599604266
0.188,540.527300,602703447,602703447
0.189,542.175300,603340495,603340495
0.189,543.823200,606339484,606339484
0.190,545.471200,606977678,606977678
0.190,547.119100,610005497,610005497
0.191,548.767100,610644762,610644762
0.191,550.415000,613641709,613641709
0.192,552.063000,614282079,614282079
0.193,553.710900,617381260,617381260
0.193,555.358900,618022860,618022860
0.194,557.006800,621017814,621017814
0.194,558.654800,621660678,621660678
0.195,560.302700,624688128,624688128
0.195,561.950700,625332084,625332084
0.196,563.598600,628325519,628325519
0.197,565.246600,628970451,628970451
0.197,566.894500,632069632,632069632
0.198,568.542500,632715426,632715426
0.198,570.190400,635707892,635707892
0.199,571.838400,636354414,636354414
0.199,573.486300,639381926,639381926
0.200,575.134300,640028880,640028880
0.201,576.782200,643020828,643020828
0.201,578.430200,643668126,643668126
0.202,580.078100,646767307,646767307
0.202,581.726100,647414741,647414741
0.203,583.374000,650406436,650406436
0.203,585.022000,651054011,651054011
0.204,586.669900,654083374,654083374
0.205,588.317900,654730717,654730717
0.205,589.965800,657722466,657722466
0.206,591.613800,658369423,658369423
0.206,593.261700,661468604,661468604
0.207,594.909700,662114579,662114579
0.208,596.557600,665106419,665106419
0.208,598.205600,665750974,665750974
0.209,599.853500,668785897,668785897
0.209,601.501500,669428462,669428462
0.210,603.149400,672420249,672420249
0.210,604.797400,673060364,673060364
0.211,606.445300,676159545,676159545
0.212,608.093300,676796678,676796678
0.212,609.741200,679788469,679788469
0.213,611.389200,680422374,680422374
0.213,613.037100,683464970,683464970
0.214,614.685100,684095367,684095367
0.214,616.333000,687086919,687086919
0.215,617.981000,687713774,687713774
0.216,619.628900,690812955,690812955
0.216,621.276900,691436198,691436198
0.217,622.924800,694427422,694427422
0.217,624.572800,695047240,695047240
0.218,626.220700,698094322,698094322
0.218,627.868700,698711318,698711318
0.219,629.516600,701701926,701701926
0.220,631.164600,702316531,702316531
0.220,632.812500,705415712,705415712
0.221,634.460400,706028712,706028712
0.221,636.108400,709018507,709018507
0.222,637.756300,709630664,709630664
0.222,639.404300,712679942,712679942
0.223,641.052200,713291779,713291779
0.224,642.700200,716280542,716280542
0.224,644.348100,716892219,716892219
0.225,645.996100,719991400,719991400
0.225,647.644000,720603048,720603048
0.226,649.292000,723590724,723590724
0.226,650.939900,724202524,724202524
0.227,652.587900,727254033,727254033
0.228,654.235800,727865819,727865819
0.228,655.883800,730852453,730852453
0.229,657.531700,731464162,731464162
0.229,659.179700,734563343,734563343
0.230,660.827600,735175247,735175247
0.230,662.475600,738160846,738160846
0.231,664.123500,738773130,738773130
0.232,665.771500,741827398,741827398
0.232,667.419400,742440524,742440524
0.233,669.067400,745425343,745425343
0.233,670.715300,746039782,746039782
0.234,672.363300,749138963,749138963
0.234,674.011200,749755165,749755165
0.235,675.659200,752739226,752739226
0.236,677.307100,753357514,753357514
0.236,678.955100,756415080,756415080
0.237,680.603000,757035753,757035753
0.237,682.251000,760019356,760019356
0.238,683.898900,760642353,760642353
0.238,685.546900,763741534,763741534
0.239,687.194800,764366841,764366841
0.240,688.842800,767350069,767350069
0.240,690.490700,767977613,767977613
0.241,692.138700,771039017,771039017
0.241,693.786600,771668560,771668560
0.242,695.434600,774651770,774651770
0.242,697.082500,775283098,775283098
0.243,698.730500,778382279,778382279
0.244,700.378400,779015261,779015261
0.244,702.026400,781998367,781998367
0.245,703.674300,782632820,782632820
0.245,705.322300,785698200,785698200
0.246,706.970200,786333947,786333947
0.246,708.618200,789317224,789317224
0.247,710.266100,789954284,789954284
