t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3099181,3099181
0.001,1.647949,3672343,3672343
0.001,3.295898,6596228,6596228
0.002,4.943848,7189338,7189338
0.002,6.591797,10193677,10193677
0.003,8.239746,10797676,10797676
0.003,9.887695,13729676,13729676
0.004,11.535640,14311207,14311207
0.005,13.183590,17410388,17410388
0.005,14.831540,17986425,17986425
0.006,16.479490,20928394,20928394
0.006,18.127440,21543614,21543614
0.007,19.775390,24547953,24547953
0.007,21.423340,25188742,25188742
0.008,23.071290,28149399,28149399
0.009,24.719240,28789061,28789061
0.009,26.367190,31888242,31888242
0.010,28.015140,32534042,32534042
0.010,29.663090,35500400,35500400
0.011,31.311040,36176406,36176406
0.011,32.958980,39180745,39180745
0.012,34.606930,39849662,39849662
0.013,36.254880,42816243,42816243
0.013,37.902830,43482441,43482441
0.014,39.550780,46581622,46581622
0.014,41.198730,47247136,47247136
0.015,42.846680,50213999,50213999
0.015,44.494630,50863305,50863305
0.016,46.142580,53867644,53867644
0.017,47.790530,54508655,54508655
0.017,49.438480,57478575,57478575
0.018,51.086430,58113348,58113348
0.018,52.734380,61212529,61212529
0.019,54.382320,61841068,61841068
0.019,56.030270,64822237,64822237
0.020,57.678220,65448035,65448035
0.021,59.326170,68452374,68452374
0.021,60.974120,69078775,69078775
0.022,62.622070,72075385,72075385
0.022,64.270020,72704608,72704608
0.023,65.917970,75803789,75803789
0.024,67.565920,76438736,76438736
0.024,69.213870,79442017,79442017
0.025,70.861820,80086213,80086213
0.025,72.509770,83090552,83090552
0.026,74.157710,83748473,83748473
0.026,75.805660,86752711,86752711
0.027,77.453610,87422524,87422524
0.028,79.101560,90521705,90521705
0.028,80.749510,91197327,91197327
0.029,82.397460,94201653,94201653
0.029,84.045410,94878399,94878399
0.030,85.693360,97882738,97882738
0.030,87.341310,98557759,98557759
0.031,88.989260,101562092,101562092
0.032,90.637210,102234279,102234279
0.032,92.285160,105333460,105333460
0.033,93.933110,106002259,106002259
0.033,95.581050,109006596,109006596
0.034,97.229000,109672243,109672243
0.034,98.876950,112676582,112676582
0.035,100.524900,113340380,113340380
0.036,102.172900,116344717,116344717
0.036,103.820800,117008498,117008498
0.037,105.468800,120107679,120107679
0.037,107.116700,120773841,120773841
0.038,108.764600,123778180,123778180
0.038,110.412600,124449023,124449023
0.039,112.060500,127453362,127453362
0.040,113.708500,128129703,128129703
0.040,115.356400,131134042,131134042
0.041,117.004400,131814940,131814940
0.041,118.652300,134914121,134914121
0.042,120.300300,135598450,135598450
0.042,121.948200,138602789,138602789
0.043,123.596200,139288758,139288758
0.044,125.244100,142293097,142293097
0.044,126.892100,142978551,142978551
0.045,128.540000,145982890,145982890
0.045,130.188000,146666372,146666372
0.046,131.835900,149765553,149765553
0.046,133.483900,150445595,150445595
0.047,135.131800,153449934,153449934
0.048,136.779800,154125671,154125671
0.048,138.427700,157130010,157130010
0.049,140.075700,157801010,157801010
0.049,141.723600,160805349,160805349
0.050,143.371600,161472486,161472486
0.050,145.019500,164571667,164571667
0.051,146.667500,165236040,165236040
0.052,148.315400,168240379,168240379
0.052,149.963400,168903381,168903381
0.053,151.611300,171907720,171907720
0.053,153.259300,172570579,172570579
0.054,154.907200,175574918,175574918
0.054,156.555200,176237611,176237611
0.055,158.203100,179336792,179336792
0.056,159.851100,179998639,179998639
0.056,161.499000,183002978,183002978
0.057,163.147000,183663324,183663324
0.057,164.794900,186667663,186667663
0.058,166.442900,187325588,187325588
0.058,168.090800,190329927,190329927
0.059,169.738800,190984683,190984683
0.060,171.386700,194083864,194083864
0.060,173.034700,194735161,194735161
0.061,174.682600,197739500,197739500
0.061,176.330600,198386335,198386335
0.062,177.978500,201390674,201390674
0.062,179.626500,202032584,202032584
0.063,181.274400,205036923,205036923
0.064,182.922400,205674760,205674760
0.064,184.570300,208773941,208773941
0.065,186.218300,209408373,209408373
0.065,187.866200,212412712,212412712
0.066,189.514200,213044816,213044816
0.066,191.162100,216049155,216049155
0.067,192.810100,216680510,216680510
0.068,194.458000,219684849,219684849
0.068,196.106000,220316393,220316393
0.069,197.753900,223415574,223415574
0.069,199.401900,224046829,224046829
0.070,201.049800,227051168,227051168
0.071,202.697800,227682065,227682065
0.071,204.345700,230686404,230686404
0.072,205.993700,231316362,231316362
0.072,207.641600,234320701,234320701
0.073,209.289600,234948855,234948855
0.073,210.937500,238048036,238048036
0.074,212.585400,238674240,238674240
0.075,214.233400,241678579,241678579
0.075,215.881300,242302391,242302391
0.076,217.529300,245306730,245306730
0.076,219.177200,245927573,245927573
0.077,220.825200,248931912,248931912
0.077,222.473100,249550378,249550378
0.078,224.121100,252649559,252649559
0.079,225.769000,253266628,253266628
0.079,227.417000,256270967,256270967
0.080,229.064900,256887700,256887700
0.080,230.712900,259892039,259892039
0.081,232.360800,260510105,260510105
0.081,234.008800,263514444,263514444
0.082,235.656700,264135388,264135388
0.083,237.304700,267234569,267234569
0.083,238.952600,267858587,267858587
0.084,240.600600,270862926,270862926
0.084,242.248500,271490234,271490234
0.085,243.896500,274494573,274494573
0.085,245.544400,275124807,275124807
0.086,247.192400,278129146,278129146
0.087,248.840300,278761394,278761394
0.087,250.488300,281860575,281860575
0.088,252.136200,282494288,282494288
0.088,253.784200,285498627,285498627
0.089,255.432100,286132653,286132653
0.089,257.080100,289136992,289136992
0.090,258.728000,289770427,289770427
0.091,260.376000,292774766,292774766
0.091,262.023900,293406941,293406941
0.092,263.671900,296506122,296506122
0.092,265.319800,297136912,297136912
0.093,266.967800,300141251,300141251
0.093,268.615700,300771019,300771019
0.094,270.263700,303775358,303775358
0.095,271.911600,304404822,304404822
0.095,273.559600,307409161,307409161
0.096,275.207500,308039010,308039010
0.096,276.855500,311138191,311138191
0.097,278.503400,311768918,311768918
0.097,280.151400,314773257,314773257
0.098,281.799300,315404749,315404749
0.099,283.447300,318409088,318409088
0.099,285.095200,319041231,319041231
0.100,286.743200,322045570,322045570
0.100,288.391100,322678285,322678285
0.101,290.039100,325777466,325777466
0.101,291.687000,326410473,326410473
0.102,293.335000,329414812,329414812
0.103,294.982900,330048010,330048010
0.103,296.630900,333052351,333052351
0.104,298.278800,333685371,333685371
0.104,299.926800,336689710,336689710
0.105,301.574700,337322133,337322133
0.105,303.222700,340421314,340421314
0.106,304.870600,341053044,341053044
0.107,306.518600,344057383,344057383
0.107,308.166500,344688566,344688566
0.108,309.814500,347692917,347692917
0.108,311.462400,348323783,348323783
0.109,313.110400,351328122,351328122
0.109,314.758300,351958986,351958986
0.110,316.406200,355058167,355058167
0.111,318.054200,355689249,355689249
0.111,319.702100,358693588,358693588
0.112,321.350100,359324991,359324991
0.112,322.998000,362329383,362329383
0.113,324.646000,362960991,362960991
0.113,326.293900,365965330,365965330
0.114,327.941900,366597010,366597010
0.115,329.589800,369696191,369696191
0.115,331.237800,370327721,370327721
0.116,332.885700,373332060,373332060
0.116,334.533700,373963367,373963367
0.117,336.181600,376967901,376967901
0.118,337.829600,377598685,377598685
0.118,339.477500,380603024,380603024
0.119,341.125500,381232556,381232556
0.119,342.773400,384331737,384331737
0.120,344.421400,384959671,384959671
0.120,346.069300,387964010,387964010
0.121,347.717300,388590964,388590964
0.122,349.365200,391595806,391595806
0.122,351.013200,392222254,392222254
0.123,352.661100,395226593,395226593
0.123,354.309100,395853121,395853121
0.124,355.957000,398952302,398952302
0.124,357.605000,399579251,399579251
0.125,359.252900,402583590,402583590
0.126,360.900900,403211135,403211135
0.126,362.548800,406216504,406216504
0.127,364.196800,406844674,406844674
0.127,365.844700,409848529,409848529
0.128,367.492700,410477066,410477066
0.128,369.140600,413576247,413576247
0.129,370.788600,414204891,414204891
0.130,372.436500,417161823,417161823
0.130,374.084500,417790414,417790414
0.131,375.732400,420796427,420796427
0.131,377.380400,421424879,421424879
0.132,379.028300,424356415,424356415
0.132,380.676300,424984491,424984491
0.133,382.324200,428083672,428083672
0.134,383.972200,428710942,428710942
0.134,385.620100,431640773,431640773
0.135,387.268100,432266815,432266815
0.135,388.916000,435273226,435273226
0.136,390.564000,435898186,435898186
0.136,392.211900,438827904,438827904
0.137,393.859900,439452283,439452283
0.138,395.507800,442551464,442551464
0.138,397.155800,443176142,443176142
0.139,398.803700,446105912,446105912
0.139,400.451700,446732049,446732049
0.140,402.099600,449738027,449738027
0.140,403.747600,450365464,450365464
0.141,405.395500,453296087,453296087
0.142,407.043500,453924808,453924808
0.142,408.691400,457023989,457023989
0.143,410.339400,457653841,457653841
0.143,411.987300,460589661,460589661
0.144,413.635300,461220358,461220358
0.144,415.283200,464225503,464225503
0.145,416.931200,464856451,464856451
0.146,418.579100,467804359,467804359
0.146,420.227100,468435346,468435346
0.147,421.875000,471534527,471534527
0.147,423.522900,472165056,472165056
0.148,425.170900,475126091,475126091
0.148,426.818800,475755409,475755409
0.149,428.466800,478760113,478760113
0.150,430.114700,479387820,479387820
0.150,431.762700,482358308,482358308
0.151,433.410600,482984073,482984073
0.151,435.058600,486083254,486083254
0.152,436.706500,486706758,486706758
0.152,438.354500,489671502,489671502
0.153,440.002400,490292572,490292572
0.154,441.650400,493297218,493297218
0.154,443.298300,493915736,493915736
0.155,444.946300,496886265,496886265
0.155,446.594200,497502211,497502211
0.156,448.242200,500601392,500601392
0.156,449.890100,501214956,501214956
0.157,451.538100,504192448,504192448
0.158,453.186000,504803899,504803899
0.158,454.834000,507808651,507808651
0.159,456.481900,508418644,508418644
0.159,458.129900,511403316,511403316
0.160,459.777800,512012288,512012288
0.161,461.425800,515111469,515111469
0.161,463.073700,515719882,515719882
0.162,464.721700,518708981,518708981
0.162,466.369600,519317106,519317106
0.163,468.017600,522322233,522322233
0.163,469.665500,522930538,522930538
0.164,471.313500,525923641,525923641
0.165,472.961400,526532129,526532129
0.165,474.609400,529631310,529631310
0.166,476.257300,530240218,530240218
0.166,477.905300,533235621,533235621
0.167,479.553200,533845103,533845103
0.167,481.201200,536852804,536852804
0.168,482.849100,537463313,537463313
0.169,484.497100,540460963,540460963
0.169,486.145000,541072626,541072626
0.170,487.793000,544171807,544171807
0.170,489.440900,544784970,544784970
0.171,491.088900,547783627,547783627
0.171,492.736800,548398533,548398533
0.172,494.384800,551431935,551431935
0.173,496.032700,552048737,552048737
0.173,497.680700,555048099,555048099
0.174,499.328600,555666685,555666685
0.174,500.976600,558765866,558765866
0.175,502.624500,559386131,559386131
0.175,504.272500,562386306,562386306
0.176,505.920400,563007708,563007708
0.177,507.568400,566053051,566053051
0.177,509.216300,566675390,566675390
0.178,510.864300,569676525,569676525
0.178,512.512200,570299884,570299884
0.179,514.160200,573399065,573399065
0.179,515.808100,574023470,574023470
0.180,517.456100,577025121,577025121
0.181,519.104000,577650868,577650868
0.181,520.752000,580683734,580683734
0.182,522.399900,581311098,581311098
0.182,524.047900,584312765,584312765
0.183,525.695800,584941862,584941862
0.183,527.343800,588041043,588041043
0.184,528.991700,588672175,588672175
0.185,530.639600,591673565,591673565
0.185,532.287600,592306622,592306622
0.186,533.935500,595333389,595333389
0.186,535.583500,595967937,595967937
0.187,537.231400,598968329,598968329
0.187,538.879400,599604169,599604169
0.188,540.527300,602703350,602703350
0.189,542.175300,603340407,603340407
0.189,543.823200,606339394,606339394
0.190,545.471200,606977596,606977596
0.190,547.119100,610005411,610005411
0.191,548.767100,610644680,610644680
0.191,550.415000,613641620,613641620
0.192,552.063000,614281985,614281985
0.193,553.710900,617381166,617381166
0.193,555.358900,618022765,618022765
0.194,557.006800,621017713,621017713
0.194,558.654800,621660561,621660561
0.195,560.302700,624688004,624688004
0.195,561.950700,625331971,625331971
0.196,563.598600,628325406,628325406
0.197,565.246600,628970346,628970346
0.197,566.894500,632069527,632069527
0.198,568.542500,632715318,632715318
0.198,570.190400,635707782,635707782
0.199,571.838400,636354310,636354310
0.199,573.486300,639381827,639381827
0.200,575.134300,640028780,640028780
0.201,576.782200,643020704,643020704
0.201,578.430200,643668005,643668005
0.202,580.078100,646767186,646767186
0.202,581.726100,647414621,647414621
0.203,583.374000,650406323,650406323
0.203,585.022000,651053905,651053905
0.204,586.669900,654083247,654083247
0.205,588.317900,654730595,654730595
0.205,589.965800,657722333,657722333
0.206,591.613800,658369294,658369294
0.206,593.261700,661468475,661468475
0.207,594.909700,662114468,662114468
0.208,596.557600,665106304,665106304
0.208,598.205600,665750852,665750852
0.209,599.853500,668785783,668785783
0.209,601.501500,669428347,669428347
0.210,603.149400,672420128,672420128
0.210,604.797400,673060225,673060225
0.211,606.445300,676159406,676159406
0.212,608.093300,676796518,676796518
0.212,609.741200,679788296,679788296
0.213,611.389200,680422196,680422196
0.213,613.037100,683464797,683464797
0.214,614.685100,684095198,684095198
0.214,616.333000,687086737,687086737
0.215,617.981000,687713625,687713625
0.216,619.628900,690812806,690812806
0.216,621.276900,691436058,691436058
0.217,622.924800,694427281,694427281
0.217,624.572800,695047088,695047088
0.218,626.220700,698094161,698094161
0.218,627.868700,698711144,698711144
0.219,629.516600,701701738,701701738
0.220,631.164600,702316357,702316357
0.220,632.812500,705415538,705415538
0.221,634.460400,706028533,706028533
0.221,636.108400,709018324,709018324
0.222,637.756300,709630483,709630483
0.222,639.404300,712679753,712679753
0.223,641.052200,713291606,713291606
0.224,642.700200,716280376,716280376
0.224,644.348100,716892065,716892065
0.225,645.996100,719991246,719991246
0.225,647.644000,720602876,720602876
0.226,649.292000,723590557,723590557
0.226,650.939900,724202354,724202354
0.227,652.587900,727253856,727253856
0.228,654.235800,727865640,727865640
0.228,655.883800,730852270,730852270
0.229,657.531700,731463981,731463981
0.229,659.179700,734563162,734563162
0.230,660.827600,735175056,735175056
0.230,662.475600,738160645,738160645
0.231,664.123500,738772939,738772939
0.232,665.771500,741827213,741827213
0.232,667.419400,742440349,742440349
0.233,669.067400,745425176,745425176
0.233,670.715300,746039598,746039598
0.234,672.363300,749138779,749138779
0.234,674.011200,749754960,749754960
0.235,675.659200,752739036,752739036
0.236,677.307100,753357343,753357343
0.236,678.955100,756414906,756414906
0.237,680.603000,757035575,757035575
0.237,682.251000,760019178,760019178
0.238,683.898900,760642176,760642176
0.238,685.546900,763741357,763741357
0.239,687.194800,764366667,764366667
0.240,688.842800,767349898,767349898
0.240,690.490700,767977428,767977428
0.241,692.138700,771038836,771038836
0.241,693.786600,771668379,771668379
0.242,695.434600,774651568,774651568
0.242,697.082500,775282888,775282888
0.243,698.730500,778382069,778382069
0.244,700.378400,779015071,779015071
0.244,702.026400,781998176,781998176
0.245,703.674300,782632647,782632647
0.245,705.322300,785698042,785698042
0.246,706.970200,786333798,786333798
0.246,708.618200,789317069,789317069
0.247,710.266100,789954131,789954131
