t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3099181,3099181
0.001,1.647949,3672343,3672343
0.001,3.295898,6596228,6596228
0.002,4.943848,7189337,7189337
0.002,6.591797,10193676,10193676
0.003,8.239746,10797675,10797675
0.003,9.887695,13729683,13729683
0.004,11.535640,14311213,14311213
0.005,13.183590,17410394,17410394
0.005,14.831540,17986434,17986434
0.006,16.479490,20928397,20928397
0.006,18.127440,21543616,21543616
0.007,19.775390,24547955,24547955
0.007,21.423340,25188744,25188744
0.008,23.071290,28149396,28149396
0.009,24.719240,28789058,28789058
0.009,26.367190,31888239,31888239
0.010,28.015140,32534037,32534037
0.010,29.663090,35500393,35500393
0.011,31.311040,36176400,36176400
0.011,32.958980,39180739,39180739
0.012,34.606930,39849659,39849659
0.013,36.254880,42816240,42816240
0.013,37.902830,43482436,43482436
0.014,39.550780,46581617,46581617
0.014,41.198730,47247130,47247130
0.015,42.846680,50213994,50213994
0.015,44.494630,50863299,50863299
0.016,46.142580,53867638,53867638
0.017,47.790530,54508647,54508647
0.017,49.438480,57478568,57478568
0.018,51.086430,58113343,58113343
0.018,52.734380,61212524,61212524
0.019,54.382320,61841066,61841066
0.019,56.030270,64822230,64822230
0.020,57.678220,65448030,65448030
0.021,59.326170,68452369,68452369
0.021,60.974120,69078766,69078766
0.022,62.622070,72075378,72075378
0.022,64.270020,72704602,72704602
0.023,65.917970,75803783,75803783
0.024,67.565920,76438738,76438738
0.024,69.213870,79442019,79442019
0.025,70.861820,80086212,80086212
0.025,72.509770,83090551,83090551
0.026,74.157710,83748472,83748472
0.026,75.805660,86752710,86752710
0.027,77.453610,87422521,87422521
0.028,79.101560,90521702,90521702
0.028,80.749510,91197326,91197326
0.029,82.397460,94201652,94201652
0.029,84.045410,94878397,94878397
0.030,85.693360,97882736,97882736
0.030,87.341310,98557765,98557765
0.031,88.989260,101562098,101562098
0.032,90.637210,102234288,102234288
0.032,92.285160,105333469,105333469
0.033,93.933110,106002267,106002267
0.033,95.581050,109006604,109006604
0.034,97.229000,109672247,109672247
0.034,98.876950,112676586,112676586
0.035,100.524900,113340383,113340383
0.036,102.172900,116344720,116344720
0.036,103.820800,117008493,117008493
0.037,105.468800,120107674,120107674
0.037,107.116700,120773833,120773833
0.038,108.764600,123778172,123778172
0.038,110.412600,124449017,124449017
0.039,112.060500,127453356,127453356
0.040,113.708500,128129703,128129703
0.040,115.356400,131134042,131134042
0.041,117.004400,131814939,131814939
0.041,118.652300,134914120,134914120
0.042,120.300300,135598445,135598445
0.042,121.948200,138602784,138602784
0.043,123.596200,139288752,139288752
0.044,125.244100,142293091,142293091
0.044,126.892100,142978545,142978545
0.045,128.540000,145982884,145982884
0.045,130.188000,146666370,146666370
0.046,131.835900,149765551,149765551
0.046,133.483900,150445596,150445596
0.047,135.131800,153449935,153449935
0.048,136.779800,154125676,154125676
0.048,138.427700,157130015,157130015
0.049,140.075700,157801018,157801018
0.049,141.723600,160805357,160805357
0.050,143.371600,161472492,161472492
0.050,145.019500,164571673,164571673
0.051,146.667500,165236038,165236038
0.052,148.315400,168240377,168240377
0.052,149.963400,168903382,168903382
0.053,151.611300,171907721,171907721
0.053,153.259300,172570577,172570577
0.054,154.907200,175574916,175574916
0.054,156.555200,176237610,176237610
0.055,158.203100,179336791,179336791
0.056,159.851100,179998633,179998633
0.056,161.499000,183002972,183002972
0.057,163.147000,183663316,183663316
0.057,164.794900,186667655,186667655
0.058,166.442900,187325588,187325588
0.058,168.090800,190329927,190329927
0.059,169.738800,190984688,190984688
0.060,171.386700,194083869,194083869
0.060,173.034700,194735164,194735164
0.061,174.682600,197739503,197739503
0.061,176.330600,198386343,198386343
0.062,177.978500,201390682,201390682
0.062,179.626500,202032587,202032587
0.063,181.274400,205036926,205036926
0.064,182.922400,205674765,205674765
0.064,184.570300,208773946,208773946
0.065,186.218300,209408374,209408374
0.065,187.866200,212412713,212412713
0.066,189.514200,213044815,213044815
0.066,191.162100,216049154,216049154
0.067,192.810100,216680510,216680510
0.068,194.458000,219684849,219684849
0.068,196.106000,220316401,220316401
0.069,197.753900,223415582,223415582
0.069,199.401900,224046839,224046839
0.070,201.049800,227051178,227051178
0.071,202.697800,227682076,227682076
0.071,204.345700,230686415,230686415
0.072,205.993700,231316377,231316377
0.072,207.641600,234320716,234320716
0.073,209.289600,234948872,234948872
0.073,210.937500,238048053,238048053
0.074,212.585400,238674265,238674265
0.075,214.233400,241678604,241678604
0.075,215.881300,242302422,242302422
0.076,217.529300,245306761,245306761
0.076,219.177200,245927606,245927606
0.077,220.825200,248931945,248931945
0.077,222.473100,249550417,249550417
0.078,224.121100,252649598,252649598
0.079,225.769000,253266673,253266673
0.079,227.417000,256271012,256271012
0.080,229.064900,256887749,256887749
0.080,230.712900,259892088,259892088
0.081,232.360800,260510146,260510146
0.081,234.008800,263514485,263514485
0.082,235.656700,264135431,264135431
0.083,237.304700,267234612,267234612
0.083,238.952600,267858631,267858631
0.084,240.600600,270862970,270862970
0.084,242.248500,271490279,271490279
0.085,243.896500,274494618,274494618
0.085,245.544400,275124847,275124847
0.086,247.192400,278129186,278129186
0.087,248.840300,278761431,278761431
0.087,250.488300,281860612,281860612
0.088,252.136200,282494317,282494317
0.088,253.784200,285498656,285498656
0.089,255.432100,286132686,286132686
0.089,257.080100,289137025,289137025
0.090,258.728000,289770460,289770460
0.091,260.376000,292774799,292774799
0.091,262.023900,293406980,293406980
0.092,263.671900,296506161,296506161
0.092,265.319800,297136940,297136940
0.093,266.967800,300141279,300141279
0.093,268.615700,300771042,300771042
0.094,270.263700,303775381,303775381
0.095,271.911600,304404841,304404841
0.095,273.559600,307409180,307409180
0.096,275.207500,308039033,308039033
0.096,276.855500,311138214,311138214
0.097,278.503400,311768936,311768936
0.097,280.151400,314773275,314773275
0.098,281.799300,315404770,315404770
0.099,283.447300,318409109,318409109
0.099,285.095200,319041257,319041257
0.100,286.743200,322045596,322045596
0.100,288.391100,322678301,322678301
0.101,290.039100,325777482,325777482
0.101,291.687000,326410488,326410488
0.102,293.335000,329414827,329414827
0.103,294.982900,330048019,330048019
0.103,296.630900,333052360,333052360
0.104,298.278800,333685378,333685378
0.104,299.926800,336689717,336689717
0.105,301.574700,337322146,337322146
0.105,303.222700,340421327,340421327
0.106,304.870600,341053071,341053071
0.107,306.518600,344057410,344057410
0.107,308.166500,344688590,344688590
0.108,309.814500,347692941,347692941
0.108,311.462400,348323806,348323806
0.109,313.110400,351328145,351328145
0.109,314.758300,351959015,351959015
0.110,316.406200,355058196,355058196
0.111,318.054200,355689275,355689275
0.111,319.702100,358693614,358693614
0.112,321.350100,359325017,359325017
0.112,322.998000,362329409,362329409
0.113,324.646000,362961029,362961029
0.113,326.293900,365965368,365965368
0.114,327.941900,366597067,366597067
0.115,329.589800,369696248,369696248
0.115,331.237800,370327773,370327773
0.116,332.885700,373332112,373332112
0.116,334.533700,373963412,373963412
0.117,336.181600,376967946,376967946
0.118,337.829600,377598727,377598727
0.118,339.477500,380603066,380603066
0.119,341.125500,381232597,381232597
0.119,342.773400,384331778,384331778
0.120,344.421400,384959706,384959706
0.120,346.069300,387964045,387964045
0.121,347.717300,388591011,388591011
0.122,349.365200,391595853,391595853
0.122,351.013200,392222312,392222312
0.123,352.661100,395226651,395226651
0.123,354.309100,395853183,395853183
0.124,355.957000,398952364,398952364
0.124,357.605000,399579307,399579307
0.125,359.252900,402583646,402583646
0.126,360.900900,403211197,403211197
0.126,362.548800,406216570,406216570
0.127,364.196800,406844752,406844752
0.127,365.844700,409848605,409848605
0.128,367.492700,410477136,410477136
0.128,369.140600,413576317,413576317
0.129,370.788600,414204941,414204941
0.130,372.436500,417161875,417161875
0.130,374.084500,417790479,417790479
0.131,375.732400,420796492,420796492
0.131,377.380400,421424954,421424954
0.132,379.028300,424356492,424356492
0.132,380.676300,424984572,424984572
0.133,382.324200,428083753,428083753
0.134,383.972200,428711031,428711031
0.134,385.620100,431640861,431640861
0.135,387.268100,432266901,432266901
0.135,388.916000,435273317,435273317
0.136,390.564000,435898274,435898274
0.136,392.211900,438827992,438827992
0.137,393.859900,439452384,439452384
0.138,395.507800,442551565,442551565
0.138,397.155800,443176247,443176247
0.139,398.803700,446106020,446106020
0.139,400.451700,446732160,446732160
0.140,402.099600,449738139,449738139
0.140,403.747600,450365572,450365572
0.141,405.395500,453296202,453296202
0.142,407.043500,453924923,453924923
0.142,408.691400,457024104,457024104
0.143,410.339400,457653964,457653964
0.143,411.987300,460589780,460589780
0.144,413.635300,461220470,461220470
0.144,415.283200,464225614,464225614
0.145,416.931200,464856557,464856557
0.146,418.579100,467804475,467804475
0.146,420.227100,468435462,468435462
0.147,421.875000,471534643,471534643
0.147,423.522900,472165164,472165164
0.148,425.170900,475126194,475126194
0.148,426.818800,475755518,475755518
0.149,428.466800,478760222,478760222
0.150,430.114700,479387927,479387927
0.150,431.762700,482358407,482358407
0.151,433.410600,482984184,482984184
0.151,435.058600,486083365,486083365
0.152,436.706500,486706876,486706876
0.152,438.354500,489671595,489671595
0.153,440.002400,490292657,490292657
0.154,441.650400,493297305,493297305
0.154,443.298300,493915827,493915827
0.155,444.946300,496886352,496886352
0.155,446.594200,497502301,497502301
0.156,448.242200,500601482,500601482
0.156,449.890100,501215035,501215035
0.157,451.538100,504192531,504192531
0.158,453.186000,504803975,504803975
0.158,454.834000,507808725,507808725
0.159,456.481900,508418719,508418719
0.159,458.129900,511403396,511403396
0.160,459.777800,512012369,512012369
0.161,461.425800,515111550,515111550
0.161,463.073700,515719961,515719961
0.162,464.721700,518709057,518709057
0.162,466.369600,519317174,519317174
0.163,468.017600,522322299,522322299
0.163,469.665500,522930609,522930609
0.164,471.313500,525923724,525923724
0.165,472.961400,526532217,526532217
0.165,474.609400,529631398,529631398
0.166,476.257300,530240302,530240302
0.166,477.905300,533235700,533235700
0.167,479.553200,533845170,533845170
0.167,481.201200,536852868,536852868
0.168,482.849100,537463361,537463361
0.169,484.497100,540461004,540461004
0.169,486.145000,541072676,541072676
0.170,487.793000,544171857,544171857
0.170,489.440900,544785016,544785016
0.171,491.088900,547783670,547783670
0.171,492.736800,548398565,548398565
0.172,494.384800,551431968,551431968
0.173,496.032700,552048759,552048759
0.173,497.680700,555048118,555048118
0.174,499.328600,555666703,555666703
0.174,500.976600,558765884,558765884
0.175,502.624500,559386154,559386154
0.175,504.272500,562386325,562386325
0.176,505.920400,563007711,563007711
0.177,507.568400,566053045,566053045
0.177,509.216300,566675375,566675375
0.178,510.864300,569676505,569676505
0.178,512.512200,570299846,570299846
0.179,514.160200,573399027,573399027
0.179,515.808100,574023439,574023439
0.180,517.456100,577025095,577025095
0.181,519.104000,577650854,577650854
0.181,520.752000,580683728,580683728
0.182,522.399900,581311082,581311082
0.182,524.047900,584312752,584312752
0.183,525.695800,584941858,584941858
0.183,527.343800,588041039,588041039
0.184,528.991700,588672167,588672167
0.185,530.639600,591673555,591673555
0.185,532.287600,592306599,592306599
0.186,533.935500,595333364,595333364
0.186,535.583500,595967919,595967919
0.187,537.231400,598968313,598968313
0.187,538.879400,599604144,599604144
0.188,540.527300,602703325,602703325
0.189,542.175300,603340379,603340379
0.189,543.823200,606339375,606339375
0.190,545.471200,606977570,606977570
0.190,547.119100,610005385,610005385
0.191,548.767100,610644656,610644656
0.191,550.415000,613641602,613641602
0.192,552.063000,614281970,614281970
0.193,553.710900,617381151,617381151
0.193,555.358900,618022729,618022729
0.194,557.006800,621017684,621017684
0.194,558.654800,621660550,621660550
0.195,560.302700,624687989,624687989
0.195,561.950700,625331941,625331941
0.196,563.598600,628325372,628325372
0.197,565.246600,628970312,628970312
0.197,566.894500,632069493,632069493
0.198,568.542500,632715288,632715288
0.198,570.190400,635707748,635707748
0.199,571.838400,636354262,636354262
0.199,573.486300,639381779,639381779
0.200,575.134300,640028746,640028746
0.201,576.782200,643020678,643020678
0.201,578.430200,643667982,643667982
0.202,580.078100,646767163,646767163
0.202,581.726100,647414606,647414606
0.203,583.374000,650406305,650406305
0.203,585.022000,651053886,651053886
0.204,586.669900,654083229,654083229
0.205,588.317900,654730579,654730579
0.205,589.965800,657722318,657722318
0.206,591.613800,658369289,658369289
0.206,593.261700,661468470,661468470
0.207,594.909700,662114466,662114466
0.208,596.557600,665106291,665106291
0.208,598.205600,665750855,665750855
0.209,599.853500,668785778,668785778
0.209,601.501500,669428332,669428332
0.210,603.149400,672420111,672420111
0.210,604.797400,673060209,673060209
0.211,606.445300,676159390,676159390
0.212,608.093300,676796524,676796524
0.212,609.741200,679788312,679788312
0.213,611.389200,680422201,680422201
0.213,613.037100,683464797,683464797
0.214,614.685100,684095188,684095188
0.214,616.333000,687086736,687086736
0.215,617.981000,687713599,687713599
0.216,619.628900,690812780,690812780
0.216,621.276900,691436030,691436030
0.217,622.924800,694427258,694427258
0.217,624.572800,695047071,695047071
0.218,626.220700,698094163,698094163
0.218,627.868700,698711155,698711155
0.219,629.516600,701701757,701701757
0.220,631.164600,702316357,702316357
0.220,632.812500,705415538,705415538
0.221,634.460400,706028526,706028526
0.221,636.108400,709018316,709018316
0.222,637.756300,709630480,709630480
0.222,639.404300,712679769,712679769
0.223,641.052200,713291606,713291606
0.224,642.700200,716280374,716280374
0.224,644.348100,716892058,716892058
0.225,645.996100,719991239,719991239
0.225,647.644000,720602887,720602887
0.226,649.292000,723590566,723590566
0.226,650.939900,724202378,724202378
0.227,652.587900,727253881,727253881
0.228,654.235800,727865660,727865660
0.228,655.883800,730852286,730852286
0.229,657.531700,731463988,731463988
0.229,659.179700,734563169,734563169
0.230,660.827600,735175070,735175070
0.230,662.475600,738160657,738160657
0.231,664.123500,738772959,738772959
0.232,665.771500,741827222,741827222
0.232,667.419400,742440355,742440355
0.233,669.067400,745425167,745425167
0.233,670.715300,746039595,746039595
0.234,672.363300,749138776,749138776
0.234,674.011200,749754969,749754969
0.235,675.659200,752739047,752739047
0.236,677.307100,753357344,753357344
0.236,678.955100,756414917,756414917
0.237,680.603000,757035581,757035581
0.237,682.251000,760019184,760019184
0.238,683.898900,760642159,760642159
0.238,685.546900,763741340,763741340
0.239,687.194800,764366658,764366658
0.240,688.842800,767349889,767349889
0.240,690.490700,767977420,767977420
0.241,692.138700,771038817,771038817
0.241,693.786600,771668369,771668369
0.242,695.434600,774651576,774651576
0.242,697.082500,775282892,775282892
0.243,698.730500,778382073,778382073
0.244,700.378400,779015044,779015044
0.244,702.026400,781998156,781998156
0.245,703.674300,782632639,782632639
0.245,705.322300,785698023,785698023
0.246,706.970200,786333758,786333758
0.246,708.618200,789317044,789317044
0.247,710.266100,789954101,789954101
