t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3099181,3099181
0.001,1.647949,3672343,3672343
0.001,3.295898,6596229,6596229
0.002,4.943848,7189338,7189338
0.002,6.591797,10193677,10193677
0.003,8.239746,10797674,10797674
0.003,9.887695,13729677,13729677
0.004,11.535640,14311208,14311208
0.005,13.183590,17410389,17410389
0.005,14.831540,17986429,17986429
0.006,16.479490,20928393,20928393
0.006,18.127440,21543615,21543615
0.007,19.775390,24547954,24547954
0.007,21.423340,25188742,25188742
0.008,23.071290,28149395,28149395
0.009,24.719240,28789058,28789058
0.009,26.367190,31888239,31888239
0.010,28.015140,32534037,32534037
0.010,29.663090,35500395,35500395
0.011,31.311040,36176401,36176401
0.011,32.958980,39180740,39180740
0.012,34.606930,39849661,39849661
0.013,36.254880,42816242,42816242
0.013,37.902830,43482441,43482441
0.014,39.550780,46581622,46581622
0.014,41.198730,47247135,47247135
0.015,42.846680,50213999,50213999
0.015,44.494630,50863303,50863303
0.016,46.142580,53867642,53867642
0.017,47.790530,54508654,54508654
0.017,49.438480,57478576,57478576
0.018,51.086430,58113349,58113349
0.018,52.734380,61212530,61212530
0.019,54.382320,61841070,61841070
0.019,56.030270,64822234,64822234
0.020,57.678220,65448033,65448033
0.021,59.326170,68452372,68452372
0.021,60.974120,69078772,69078772
0.022,62.622070,72075381,72075381
0.022,64.270020,72704606,72704606
0.023,65.917970,75803787,75803787
0.024,67.565920,76438741,76438741
0.024,69.213870,79442025,79442025
0.025,70.861820,80086219,80086219
0.025,72.509770,83090558,83090558
0.026,74.157710,83748480,83748480
0.026,75.805660,86752719,86752719
0.027,77.453610,87422527,87422527
0.028,79.101560,90521708,90521708
0.028,80.749510,91197329,91197329
0.029,82.397460,94201655,94201655
0.029,84.045410,94878403,94878403
0.030,85.693360,97882742,97882742
0.030,87.341310,98557760,98557760
0.031,88.989260,101562093,101562093
0.032,90.637210,102234284,102234284
0.032,92.285160,105333465,105333465
0.033,93.933110,106002264,106002264
0.033,95.581050,109006601,109006601
0.034,97.229000,109672239,109672239
0.034,98.876950,112676578,112676578
0.035,100.524900,113340377,113340377
0.036,102.172900,116344714,116344714
0.036,103.820800,117008491,117008491
0.037,105.468800,120107672,120107672
0.037,107.116700,120773835,120773835
0.038,108.764600,123778174,123778174
0.038,110.412600,124449011,124449011
0.039,112.060500,127453350,127453350
0.040,113.708500,128129695,128129695
0.040,115.356400,131134034,131134034
0.041,117.004400,131814934,131814934
0.041,118.652300,134914115,134914115
0.042,120.300300,135598440,135598440
0.042,121.948200,138602779,138602779
0.043,123.596200,139288752,139288752
0.044,125.244100,142293091,142293091
0.044,126.892100,142978543,142978543
0.045,128.540000,145982882,145982882
0.045,130.188000,146666361,146666361
0.046,131.835900,149765542,149765542
0.046,133.483900,150445585,150445585
0.047,135.131800,153449924,153449924
0.048,136.779800,154125659,154125659
0.048,138.427700,157129998,157129998
0.049,140.075700,157801000,157801000
0.049,141.723600,160805339,160805339
0.050,143.371600,161472478,161472478
0.050,145.019500,164571659,164571659
0.051,146.667500,165236032,165236032
0.052,148.315400,168240371,168240371
0.052,149.963400,168903372,168903372
0.053,151.611300,171907711,171907711
0.053,153.259300,172570570,172570570
0.054,154.907200,175574909,175574909
0.054,156.555200,176237602,176237602
0.055,158.203100,179336783,179336783
0.056,159.851100,179998630,179998630
0.056,161.499000,183002969,183002969
0.057,163.147000,183663311,183663311
0.057,164.794900,186667650,186667650
0.058,166.442900,187325573,187325573
0.058,168.090800,190329912,190329912
0.059,169.738800,190984674,190984674
0.060,171.386700,194083855,194083855
0.060,173.034700,194735145,194735145
0.061,174.682600,197739484,197739484
0.061,176.330600,198386321,198386321
0.062,177.978500,201390660,201390660
0.062,179.626500,202032568,202032568
0.063,181.274400,205036907,205036907
0.064,182.922400,205674748,205674748
0.064,184.570300,208773929,208773929
0.065,186.218300,209408359,209408359
0.065,187.866200,212412698,212412698
0.066,189.514200,213044800,213044800
0.066,191.162100,216049139,216049139
0.067,192.810100,216680496,216680496
0.068,194.458000,219684835,219684835
0.068,196.106000,220316381,220316381
0.069,197.753900,223415562,223415562
0.069,199.401900,224046815,224046815
0.070,201.049800,227051154,227051154
0.071,202.697800,227682049,227682049
0.071,204.345700,230686388,230686388
0.072,205.993700,231316354,231316354
0.072,207.641600,234320693,234320693
0.073,209.289600,234948844,234948844
0.073,210.937500,238048025,238048025
0.074,212.585400,238674234,238674234
0.075,214.233400,241678573,241678573
0.075,215.881300,242302385,242302385
0.076,217.529300,245306724,245306724
0.076,219.177200,245927570,245927570
0.077,220.825200,248931909,248931909
0.077,222.473100,249550382,249550382
0.078,224.121100,252649563,252649563
0.079,225.769000,253266636,253266636
0.079,227.417000,256270975,256270975
0.080,229.064900,256887709,256887709
0.080,230.712900,259892048,259892048
0.081,232.360800,260510112,260510112
0.081,234.008800,263514451,263514451
0.082,235.656700,264135401,264135401
0.083,237.304700,267234582,267234582
0.083,238.952600,267858604,267858604
0.084,240.600600,270862943,270862943
0.084,242.248500,271490248,271490248
0.085,243.896500,274494587,274494587
0.085,245.544400,275124815,275124815
0.086,247.192400,278129154,278129154
0.087,248.840300,278761412,278761412
0.087,250.488300,281860593,281860593
0.088,252.136200,282494299,282494299
0.088,253.784200,285498638,285498638
0.089,255.432100,286132664,286132664
0.089,257.080100,289137003,289137003
0.090,258.728000,289770432,289770432
0.091,260.376000,292774771,292774771
0.091,262.023900,293406947,293406947
0.092,263.671900,296506128,296506128
0.092,265.319800,297136909,297136909
0.093,266.967800,300141248,300141248
0.093,268.615700,300771019,300771019
0.094,270.263700,303775358,303775358
0.095,271.911600,304404824,304404824
0.095,273.559600,307409163,307409163
0.096,275.207500,308039018,308039018
0.096,276.855500,311138199,311138199
0.097,278.503400,311768923,311768923
0.097,280.151400,314773262,314773262
0.098,281.799300,315404750,315404750
0.099,283.447300,318409089,318409089
0.099,285.095200,319041240,319041240
0.100,286.743200,322045579,322045579
0.100,288.391100,322678291,322678291
0.101,290.039100,325777472,325777472
0.101,291.687000,326410476,326410476
0.102,293.335000,329414815,329414815
0.103,294.982900,330048015,330048015
0.103,296.630900,333052356,333052356
0.104,298.278800,333685380,333685380
0.104,299.926800,336689719,336689719
0.105,301.574700,337322145,337322145
0.105,303.222700,340421326,340421326
0.106,304.870600,341053055,341053055
0.107,306.518600,344057394,344057394
0.107,308.166500,344688583,344688583
0.108,309.814500,347692934,347692934
0.108,311.462400,348323794,348323794
0.109,313.110400,351328133,351328133
0.109,314.758300,351959003,351959003
0.110,316.406200,355058184,355058184
0.111,318.054200,355689256,355689256
0.111,319.702100,358693595,358693595
0.112,321.350100,359324995,359324995
0.112,322.998000,362329386,362329386
0.113,324.646000,362961009,362961009
0.113,326.293900,365965348,365965348
0.114,327.941900,366597032,366597032
0.115,329.589800,369696213,369696213
0.115,331.237800,370327739,370327739
0.116,332.885700,373332078,373332078
0.116,334.533700,373963382,373963382
0.117,336.181600,376967917,376967917
0.118,337.829600,377598701,377598701
0.118,339.477500,380603040,380603040
0.119,341.125500,381232570,381232570
0.119,342.773400,384331751,384331751
0.120,344.421400,384959680,384959680
0.120,346.069300,387964019,387964019
0.121,347.717300,388590984,388590984
0.122,349.365200,391595827,391595827
0.122,351.013200,392222278,392222278
0.123,352.661100,395226617,395226617
0.123,354.309100,395853136,395853136
0.124,355.957000,398952317,398952317
0.124,357.605000,399579253,399579253
0.125,359.252900,402583592,402583592
0.126,360.900900,403211141,403211141
0.126,362.548800,406216507,406216507
0.127,364.196800,406844684,406844684
0.127,365.844700,409848536,409848536
0.128,367.492700,410477067,410477067
0.128,369.140600,413576248,413576248
0.129,370.788600,414204880,414204880
0.130,372.436500,417161812,417161812
0.130,374.084500,417790391,417790391
0.131,375.732400,420796403,420796403
0.131,377.380400,421424855,421424855
0.132,379.028300,424356395,424356395
0.132,380.676300,424984486,424984486
0.133,382.324200,428083667,428083667
0.134,383.972200,428710933,428710933
0.134,385.620100,431640764,431640764
0.135,387.268100,432266818,432266818
0.135,388.916000,435273226,435273226
0.136,390.564000,435898196,435898196
0.136,392.211900,438827914,438827914
0.137,393.859900,439452302,439452302
0.138,395.507800,442551483,442551483
0.138,397.155800,443176171,443176171
0.139,398.803700,446105941,446105941
0.139,400.451700,446732081,446732081
0.140,402.099600,449738058,449738058
0.140,403.747600,450365499,450365499
0.141,405.395500,453296124,453296124
0.142,407.043500,453924827,453924827
0.142,408.691400,457024008,457024008
0.143,410.339400,457653870,457653870
0.143,411.987300,460589694,460589694
0.144,413.635300,461220382,461220382
0.144,415.283200,464225528,464225528
0.145,416.931200,464856483,464856483
0.146,418.579100,467804394,467804394
0.146,420.227100,468435394,468435394
0.147,421.875000,471534575,471534575
0.147,423.522900,472165092,472165092
0.148,425.170900,475126139,475126139
0.148,426.818800,475755457,475755457
0.149,428.466800,478760161,478760161
0.150,430.114700,479387890,479387890
0.150,431.762700,482358377,482358377
0.151,433.410600,482984153,482984153
0.151,435.058600,486083334,486083334
0.152,436.706500,486706839,486706839
0.152,438.354500,489671572,489671572
0.153,440.002400,490292632,490292632
0.154,441.650400,493297278,493297278
0.154,443.298300,493915798,493915798
0.155,444.946300,496886325,496886325
0.155,446.594200,497502274,497502274
0.156,448.242200,500601455,500601455
0.156,449.890100,501215009,501215009
0.157,451.538100,504192490,504192490
0.158,453.186000,504803926,504803926
0.158,454.834000,507808678,507808678
0.159,456.481900,508418666,508418666
0.159,458.129900,511403347,511403347
0.160,459.777800,512012322,512012322
0.161,461.425800,515111503,515111503
0.161,463.073700,515719890,515719890
0.162,464.721700,518708991,518708991
0.162,466.369600,519317111,519317111
0.163,468.017600,522322238,522322238
0.163,469.665500,522930551,522930551
0.164,471.313500,525923659,525923659
0.165,472.961400,526532155,526532155
0.165,474.609400,529631336,529631336
0.166,476.257300,530240247,530240247
0.166,477.905300,533235657,533235657
0.167,479.553200,533845141,533845141
0.167,481.201200,536852835,536852835
0.168,482.849100,537463344,537463344
0.169,484.497100,540460988,540460988
0.169,486.145000,541072648,541072648
0.170,487.793000,544171829,544171829
0.170,489.440900,544784984,544784984
0.171,491.088900,547783646,547783646
0.171,492.736800,548398544,548398544
0.172,494.384800,551431955,551431955
0.173,496.032700,552048758,552048758
0.173,497.680700,555048119,555048119
0.174,499.328600,555666700,555666700
0.174,500.976600,558765881,558765881
0.175,502.624500,559386148,559386148
0.175,504.272500,562386325,562386325
0.176,505.920400,563007717,563007717
0.177,507.568400,566053051,566053051
0.177,509.216300,566675384,566675384
0.178,510.864300,569676518,569676518
0.178,512.512200,570299849,570299849
0.179,514.160200,573399030,573399030
0.179,515.808100,574023449,574023449
0.180,517.456100,577025108,577025108
0.181,519.104000,577650848,577650848
0.181,520.752000,580683711,580683711
0.182,522.399900,581311079,581311079
0.182,524.047900,584312749,584312749
0.183,525.695800,584941853,584941853
0.183,527.343800,588041034,588041034
0.184,528.991700,588672159,588672159
0.185,530.639600,591673550,591673550
0.185,532.287600,592306594,592306594
0.186,533.935500,595333378,595333378
0.186,535.583500,595967933,595967933
0.187,537.231400,598968327,598968327
0.187,538.879400,599604180,599604180
0.188,540.527300,602703361,602703361
0.189,542.175300,603340413,603340413
0.189,543.823200,606339406,606339406
0.190,545.471200,606977608,606977608
0.190,547.119100,610005420,610005420
0.191,548.767100,610644688,610644688
0.191,550.415000,613641633,613641633
0.192,552.063000,614282002,614282002
0.193,553.710900,617381183,617381183
0.193,555.358900,618022778,618022778
0.194,557.006800,621017724,621017724
0.194,558.654800,621660579,621660579
0.195,560.302700,624688023,624688023
0.195,561.950700,625331974,625331974
0.196,563.598600,628325395,628325395
0.197,565.246600,628970341,628970341
0.197,566.894500,632069522,632069522
0.198,568.542500,632715325,632715325
0.198,570.190400,635707790,635707790
0.199,571.838400,636354314,636354314
0.199,573.486300,639381818,639381818
0.200,575.134300,640028764,640028764
0.201,576.782200,643020698,643020698
0.201,578.430200,643668003,643668003
0.202,580.078100,646767184,646767184
0.202,581.726100,647414629,647414629
0.203,583.374000,650406336,650406336
0.203,585.022000,651053908,651053908
0.204,586.669900,654083258,654083258
0.205,588.317900,654730600,654730600
0.205,589.965800,657722336,657722336
0.206,591.613800,658369301,658369301
0.206,593.261700,661468482,661468482
0.207,594.909700,662114480,662114480
0.208,596.557600,665106305,665106305
0.208,598.205600,665750866,665750866
0.209,599.853500,668785799,668785799
0.209,601.501500,669428381,669428381
0.210,603.149400,672420161,672420161
0.210,604.797400,673060260,673060260
0.211,606.445300,676159441,676159441
0.212,608.093300,676796560,676796560
0.212,609.741200,679788341,679788341
0.213,611.389200,680422248,680422248
0.213,613.037100,683464850,683464850
0.214,614.685100,684095246,684095246
0.214,616.333000,687086786,687086786
0.215,617.981000,687713664,687713664
0.216,619.628900,690812845,690812845
0.216,621.276900,691436087,691436087
0.217,622.924800,694427309,694427309
0.217,624.572800,695047117,695047117
0.218,626.220700,698094191,698094191
0.218,627.868700,698711201,698711201
0.219,629.516600,701701805,701701805
0.220,631.164600,702316408,702316408
0.220,632.812500,705415589,705415589
0.221,634.460400,706028571,706028571
0.221,636.108400,709018362,709018362
0.222,637.756300,709630510,709630510
0.222,639.404300,712679793,712679793
0.223,641.052200,713291646,713291646
0.224,642.700200,716280405,716280405
0.224,644.348100,716892089,716892089
0.225,645.996100,719991270,719991270
0.225,647.644000,720602894,720602894
0.226,649.292000,723590569,723590569
0.226,650.939900,724202355,724202355
0.227,652.587900,727253855,727253855
0.228,654.235800,727865635,727865635
0.228,655.883800,730852267,730852267
0.229,657.531700,731464001,731464001
0.229,659.179700,734563182,734563182
0.230,660.827600,735175086,735175086
0.230,662.475600,738160682,738160682
0.231,664.123500,738772981,738772981
0.232,665.771500,741827258,741827258
0.232,667.419400,742440411,742440411
0.233,669.067400,745425220,745425220
0.233,670.715300,746039660,746039660
0.234,672.363300,749138841,749138841
0.234,674.011200,749755031,749755031
0.235,675.659200,752739106,752739106
0.236,677.307100,753357390,753357390
0.236,678.955100,756414952,756414952
0.237,680.603000,757035635,757035635
0.237,682.251000,760019252,760019252
0.238,683.898900,760642260,760642260
0.238,685.546900,763741441,763741441
0.239,687.194800,764366733,764366733
0.240,688.842800,767349967,767349967
0.240,690.490700,767977500,767977500
0.241,692.138700,771038902,771038902
0.241,693.786600,771668445,771668445
0.242,695.434600,774651652,774651652
0.242,697.082500,775282968,775282968
0.243,698.730500,778382149,778382149
0.244,700.378400,779015152,779015152
0.244,702.026400,781998273,781998273
0.245,703.674300,782632750,782632750
0.245,705.322300,785698142,785698142
0.246,706.970200,786333880,786333880
0.246,708.618200,789317141,789317141
0.247,710.266100,789954200,789954200
