t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3099181,3099181
0.001,1.647949,3672342,3672342
0.001,3.295898,6596228,6596228
0.002,4.943848,7189337,7189337
0.002,6.591797,10193676,10193676
0.003,8.239746,10797673,10797673
0.003,9.887695,13729678,13729678
0.004,11.535640,14311207,14311207
0.005,13.183590,17410388,17410388
0.005,14.831540,17986424,17986424
0.006,16.479490,20928391,20928391
0.006,18.127440,21543613,21543613
0.007,19.775390,24547952,24547952
0.007,21.423340,25188740,25188740
0.008,23.071290,28149393,28149393
0.009,24.719240,28789057,28789057
0.009,26.367190,31888238,31888238
0.010,28.015140,32534036,32534036
0.010,29.663090,35500394,35500394
0.011,31.311040,36176400,36176400
0.011,32.958980,39180739,39180739
0.012,34.606930,39849659,39849659
0.013,36.254880,42816240,42816240
0.013,37.902830,43482438,43482438
0.014,39.550780,46581619,46581619
0.014,41.198730,47247130,47247130
0.015,42.846680,50213995,50213995
0.015,44.494630,50863300,50863300
0.016,46.142580,53867639,53867639
0.017,47.790530,54508651,54508651
0.017,49.438480,57478572,57478572
0.018,51.086430,58113344,58113344
0.018,52.734380,61212525,61212525
0.019,54.382320,61841066,61841066
0.019,56.030270,64822230,64822230
0.020,57.678220,65448030,65448030
0.021,59.326170,68452369,68452369
0.021,60.974120,69078767,69078767
0.022,62.622070,72075379,72075379
0.022,64.270020,72704604,72704604
0.023,65.917970,75803785,75803785
0.024,67.565920,76438735,76438735
0.024,69.213870,79442017,79442017
0.025,70.861820,80086211,80086211
0.025,72.509770,83090550,83090550
0.026,74.157710,83748466,83748466
0.026,75.805660,86752704,86752704
0.027,77.453610,87422512,87422512
0.028,79.101560,90521693,90521693
0.028,80.749510,91197316,91197316
0.029,82.397460,94201642,94201642
0.029,84.045410,94878384,94878384
0.030,85.693360,97882723,97882723
0.030,87.341310,98557745,98557745
0.031,88.989260,101562078,101562078
0.032,90.637210,102234267,102234267
0.032,92.285160,105333448,105333448
0.033,93.933110,106002245,106002245
0.033,95.581050,109006582,109006582
0.034,97.229000,109672231,109672231
0.034,98.876950,112676570,112676570
0.035,100.524900,113340370,113340370
0.036,102.172900,116344707,116344707
0.036,103.820800,117008485,117008485
0.037,105.468800,120107666,120107666
0.037,107.116700,120773825,120773825
0.038,108.764600,123778164,123778164
0.038,110.412600,124449004,124449004
0.039,112.060500,127453343,127453343
0.040,113.708500,128129690,128129690
0.040,115.356400,131134029,131134029
0.041,117.004400,131814927,131814927
0.041,118.652300,134914108,134914108
0.042,120.300300,135598431,135598431
0.042,121.948200,138602770,138602770
0.043,123.596200,139288739,139288739
0.044,125.244100,142293078,142293078
0.044,126.892100,142978530,142978530
0.045,128.540000,145982869,145982869
0.045,130.188000,146666347,146666347
0.046,131.835900,149765528,149765528
0.046,133.483900,150445572,150445572
0.047,135.131800,153449911,153449911
0.048,136.779800,154125650,154125650
0.048,138.427700,157129989,157129989
0.049,140.075700,157800986,157800986
0.049,141.723600,160805325,160805325
0.050,143.371600,161472460,161472460
0.050,145.019500,164571641,164571641
0.051,146.667500,165236010,165236010
0.052,148.315400,168240349,168240349
0.052,149.963400,168903347,168903347
0.053,151.611300,171907686,171907686
0.053,153.259300,172570542,172570542
0.054,154.907200,175574881,175574881
0.054,156.555200,176237572,176237572
0.055,158.203100,179336753,179336753
0.056,159.851100,179998599,179998599
0.056,161.499000,183002938,183002938
0.057,163.147000,183663289,183663289
0.057,164.794900,186667628,186667628
0.058,166.442900,187325556,187325556
0.058,168.090800,190329895,190329895
0.059,169.738800,190984654,190984654
0.060,171.386700,194083835,194083835
0.060,173.034700,194735137,194735137
0.061,174.682600,197739476,197739476
0.061,176.330600,198386306,198386306
0.062,177.978500,201390645,201390645
0.062,179.626500,202032558,202032558
0.063,181.274400,205036897,205036897
0.064,182.922400,205674732,205674732
0.064,184.570300,208773913,208773913
0.065,186.218300,209408344,209408344
0.065,187.866200,212412683,212412683
0.066,189.514200,213044786,213044786
0.066,191.162100,216049125,216049125
0.067,192.810100,216680483,216680483
0.068,194.458000,219684822,219684822
0.068,196.106000,220316371,220316371
0.069,197.753900,223415552,223415552
0.069,199.401900,224046806,224046806
0.070,201.049800,227051145,227051145
0.071,202.697800,227682040,227682040
0.071,204.345700,230686379,230686379
0.072,205.993700,231316336,231316336
0.072,207.641600,234320675,234320675
0.073,209.289600,234948825,234948825
0.073,210.937500,238048006,238048006
0.074,212.585400,238674214,238674214
0.075,214.233400,241678553,241678553
0.075,215.881300,242302365,242302365
0.076,217.529300,245306704,245306704
0.076,219.177200,245927549,245927549
0.077,220.825200,248931888,248931888
0.077,222.473100,249550362,249550362
0.078,224.121100,252649543,252649543
0.079,225.769000,253266617,253266617
0.079,227.417000,256270956,256270956
0.080,229.064900,256887689,256887689
0.080,230.712900,259892028,259892028
0.081,232.360800,260510092,260510092
0.081,234.008800,263514431,263514431
0.082,235.656700,264135373,264135373
0.083,237.304700,267234554,267234554
0.083,238.952600,267858570,267858570
0.084,240.600600,270862909,270862909
0.084,242.248500,271490218,271490218
0.085,243.896500,274494557,274494557
0.085,245.544400,275124781,275124781
0.086,247.192400,278129120,278129120
0.087,248.840300,278761372,278761372
0.087,250.488300,281860553,281860553
0.088,252.136200,282494265,282494265
0.088,253.784200,285498604,285498604
0.089,255.432100,286132641,286132641
0.089,257.080100,289136980,289136980
0.090,258.728000,289770410,289770410
0.091,260.376000,292774749,292774749
0.091,262.023900,293406917,293406917
0.092,263.671900,296506098,296506098
0.092,265.319800,297136878,297136878
0.093,266.967800,300141217,300141217
0.093,268.615700,300770979,300770979
0.094,270.263700,303775318,303775318
0.095,271.911600,304404771,304404771
0.095,273.559600,307409110,307409110
0.096,275.207500,308038958,308038958
0.096,276.855500,311138139,311138139
0.097,278.503400,311768867,311768867
0.097,280.151400,314773206,314773206
0.098,281.799300,315404702,315404702
0.099,283.447300,318409041,318409041
0.099,285.095200,319041192,319041192
0.100,286.743200,322045531,322045531
0.100,288.391100,322678238,322678238
