t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3099181,3099181
0.001,1.647949,3672343,3672343
0.001,3.295898,6596228,6596228
0.002,4.943848,7189339,7189339
0.002,6.591797,10193678,10193678
0.003,8.239746,10797677,10797677
0.003,9.887695,13729687,13729687
0.004,11.535640,14311218,14311218
0.005,13.183590,17410399,17410399
0.005,14.831540,17986438,17986438
0.006,16.479490,20928407,20928407
0.006,18.127440,21543624,21543624
0.007,19.775390,24547963,24547963
0.007,21.423340,25188752,25188752
0.008,23.071290,28149406,28149406
0.009,24.719240,28789069,28789069
0.009,26.367190,31888250,31888250
0.010,28.015140,32534050,32534050
0.010,29.663090,35500406,35500406
0.011,31.311040,36176414,36176414
0.011,32.958980,39180753,39180753
0.012,34.606930,39849670,39849670
0.013,36.254880,42816251,42816251
0.013,37.902830,43482450,43482450
0.014,39.550780,46581631,46581631
0.014,41.198730,47247144,47247144
0.015,42.846680,50214010,50214010
0.015,44.494630,50863317,50863317
0.016,46.142580,53867656,53867656
0.017,47.790530,54508668,54508668
0.017,49.438480,57478590,57478590
0.018,51.086430,58113367,58113367
0.018,52.734380,61212548,61212548
0.019,54.382320,61841090,61841090
0.019,56.030270,64822253,64822253
0.020,57.678220,65448051,65448051
0.021,59.326170,68452390,68452390
0.021,60.974120,69078790,69078790
0.022,62.622070,72075402,72075402
0.022,64.270020,72704626,72704626
0.023,65.917970,75803807,75803807
0.024,67.565920,76438761,76438761
0.024,69.213870,79442045,79442045
0.025,70.861820,80086239,80086239
0.025,72.509770,83090578,83090578
0.026,74.157710,83748496,83748496
0.026,75.805660,86752735,86752735
0.027,77.453610,87422547,87422547
0.028,79.101560,90521728,90521728
0.028,80.749510,91197351,91197351
0.029,82.397460,94201677,94201677
0.029,84.045410,94878419,94878419
0.030,85.693360,97882758,97882758
0.030,87.341310,98557780,98557780
0.031,88.989260,101562113,101562113
0.032,90.637210,102234297,102234297
0.032,92.285160,105333478,105333478
0.033,93.933110,106002276,106002276
0.033,95.581050,109006613,109006613
0.034,97.229000,109672253,109672253
0.034,98.876950,112676592,112676592
0.035,100.524900,113340392,113340392
0.036,102.172900,116344729,116344729
0.036,103.820800,117008506,117008506
0.037,105.468800,120107687,120107687
0.037,107.116700,120773847,120773847
0.038,108.764600,123778186,123778186
0.038,110.412600,124449027,124449027
0.039,112.060500,127453366,127453366
0.040,113.708500,128129715,128129715
0.040,115.356400,131134054,131134054
0.041,117.004400,131814957,131814957
0.041,118.652300,134914138,134914138
0.042,120.300300,135598468,135598468
0.042,121.948200,138602807,138602807
0.043,123.596200,139288774,139288774
0.044,125.244100,142293113,142293113
0.044,126.892100,142978564,142978564
0.045,128.540000,145982903,145982903
0.045,130.188000,146666385,146666385
0.046,131.835900,149765566,149765566
0.046,133.483900,150445612,150445612
0.047,135.131800,153449951,153449951
0.048,136.779800,154125686,154125686
0.048,138.427700,157130025,157130025
0.049,140.075700,157801025,157801025
0.049,141.723600,160805364,160805364
0.050,143.371600,161472497,161472497
0.050,145.019500,164571678,164571678
0.051,146.667500,165236050,165236050
0.052,148.315400,168240389,168240389
0.052,149.963400,168903394,168903394
0.053,151.611300,171907733,171907733
0.053,153.259300,172570590,172570590
0.054,154.907200,175574929,175574929
0.054,156.555200,176237623,176237623
0.055,158.203100,179336804,179336804
0.056,159.851100,179998649,179998649
0.056,161.499000,183002988,183002988
0.057,163.147000,183663336,183663336
0.057,164.794900,186667675,186667675
0.058,166.442900,187325606,187325606
0.058,168.090800,190329945,190329945
0.059,169.738800,190984708,190984708
0.060,171.386700,194083889,194083889
0.060,173.034700,194735180,194735180
0.061,174.682600,197739519,197739519
0.061,176.330600,198386355,198386355
0.062,177.978500,201390694,201390694
0.062,179.626500,202032599,202032599
0.063,181.274400,205036938,205036938
0.064,182.922400,205674773,205674773
0.064,184.570300,208773954,208773954
0.065,186.218300,209408387,209408387
0.065,187.866200,212412726,212412726
0.066,189.514200,213044824,213044824
0.066,191.162100,216049163,216049163
0.067,192.810100,216680517,216680517
0.068,194.458000,219684856,219684856
0.068,196.106000,220316403,220316403
0.069,197.753900,223415584,223415584
0.069,199.401900,224046847,224046847
0.070,201.049800,227051186,227051186
0.071,202.697800,227682082,227682082
0.071,204.345700,230686421,230686421
0.072,205.993700,231316387,231316387
0.072,207.641600,234320726,234320726
0.073,209.289600,234948876,234948876
0.073,210.937500,238048057,238048057
0.074,212.585400,238674260,238674260
0.075,214.233400,241678599,241678599
0.075,215.881300,242302411,242302411
0.076,217.529300,245306750,245306750
0.076,219.177200,245927596,245927596
0.077,220.825200,248931935,248931935
0.077,222.473100,249550404,249550404
0.078,224.121100,252649585,252649585
0.079,225.769000,253266662,253266662
0.079,227.417000,256271001,256271001
0.080,229.064900,256887725,256887725
0.080,230.712900,259892064,259892064
0.081,232.360800,260510122,260510122
0.081,234.008800,263514461,263514461
0.082,235.656700,264135413,264135413
0.083,237.304700,267234594,267234594
0.083,238.952600,267858611,267858611
0.084,240.600600,270862950,270862950
0.084,242.248500,271490259,271490259
0.085,243.896500,274494598,274494598
0.085,245.544400,275124831,275124831
0.086,247.192400,278129170,278129170
0.087,248.840300,278761417,278761417
0.087,250.488300,281860598,281860598
0.088,252.136200,282494320,282494320
0.088,253.784200,285498659,285498659
0.089,255.432100,286132681,286132681
0.089,257.080100,289137020,289137020
0.090,258.728000,289770455,289770455
0.091,260.376000,292774794,292774794
0.091,262.023900,293406972,293406972
0.092,263.671900,296506153,296506153
0.092,265.319800,297136937,297136937
0.093,266.967800,300141276,300141276
0.093,268.615700,300771042,300771042
0.094,270.263700,303775381,303775381
0.095,271.911600,304404837,304404837
0.095,273.559600,307409176,307409176
0.096,275.207500,308039023,308039023
0.096,276.855500,311138204,311138204
0.097,278.503400,311768926,311768926
0.097,280.151400,314773265,314773265
0.098,281.799300,315404756,315404756
0.099,283.447300,318409095,318409095
0.099,285.095200,319041234,319041234
0.100,286.743200,322045573,322045573
0.100,288.391100,322678275,322678275
0.101,290.039100,325777456,325777456
0.101,291.687000,326410462,326410462
0.102,293.335000,329414801,329414801
0.103,294.982900,330047992,330047992
0.103,296.630900,333052333,333052333
0.104,298.278800,333685349,333685349
0.104,299.926800,336689688,336689688
0.105,301.574700,337322111,337322111
0.105,303.222700,340421292,340421292
0.106,304.870600,341053032,341053032
0.107,306.518600,344057371,344057371
0.107,308.166500,344688550,344688550
0.108,309.814500,347692901,347692901
0.108,311.462400,348323758,348323758
0.109,313.110400,351328097,351328097
0.109,314.758300,351958964,351958964
0.110,316.406200,355058145,355058145
0.111,318.054200,355689232,355689232
0.111,319.702100,358693571,358693571
0.112,321.350100,359324970,359324970
0.112,322.998000,362329362,362329362
0.113,324.646000,362960979,362960979
0.113,326.293900,365965318,365965318
0.114,327.941900,366597017,366597017
0.115,329.589800,369696198,369696198
0.115,331.237800,370327733,370327733
0.116,332.885700,373332072,373332072
0.116,334.533700,373963378,373963378
0.117,336.181600,376967913,376967913
0.118,337.829600,377598707,377598707
0.118,339.477500,380603046,380603046
0.119,341.125500,381232577,381232577
0.119,342.773400,384331758,384331758
0.120,344.421400,384959691,384959691
0.120,346.069300,387964030,387964030
0.121,347.717300,388590991,388590991
0.122,349.365200,391595835,391595835
0.122,351.013200,392222290,392222290
0.123,352.661100,395226629,395226629
0.123,354.309100,395853163,395853163
0.124,355.957000,398952344,398952344
0.124,357.605000,399579278,399579278
0.125,359.252900,402583617,402583617
0.126,360.900900,403211165,403211165
0.126,362.548800,406216536,406216536
0.127,364.196800,406844709,406844709
0.127,365.844700,409848562,409848562
0.128,367.492700,410477095,410477095
0.128,369.140600,413576276,413576276
0.129,370.788600,414204912,414204912
0.130,372.436500,417161851,417161851
0.130,374.084500,417790438,417790438
0.131,375.732400,420796448,420796448
0.131,377.380400,421424914,421424914
0.132,379.028300,424356451,424356451
0.132,380.676300,424984530,424984530
0.133,382.324200,428083711,428083711
0.134,383.972200,428710987,428710987
0.134,385.620100,431640818,431640818
0.135,387.268100,432266858,432266858
0.135,388.916000,435273268,435273268
0.136,390.564000,435898223,435898223
0.136,392.211900,438827941,438827941
0.137,393.859900,439452328,439452328
0.138,395.507800,442551509,442551509
0.138,397.155800,443176188,443176188
0.139,398.803700,446105961,446105961
0.139,400.451700,446732108,446732108
0.140,402.099600,449738082,449738082
0.140,403.747600,450365506,450365506
0.141,405.395500,453296135,453296135
0.142,407.043500,453924854,453924854
0.142,408.691400,457024035,457024035
0.143,410.339400,457653892,457653892
0.143,411.987300,460589714,460589714
0.144,413.635300,461220405,461220405
0.144,415.283200,464225549,464225549
0.145,416.931200,464856497,464856497
0.146,418.579100,467804415,467804415
0.146,420.227100,468435418,468435418
0.147,421.875000,471534599,471534599
0.147,423.522900,472165110,472165110
0.148,425.170900,475126151,475126151
0.148,426.818800,475755467,475755467
0.149,428.466800,478760174,478760174
0.150,430.114700,479387882,479387882
0.150,431.762700,482358361,482358361
0.151,433.410600,482984136,482984136
0.151,435.058600,486083317,486083317
0.152,436.706500,486706812,486706812
0.152,438.354500,489671556,489671556
0.153,440.002400,490292622,490292622
0.154,441.650400,493297266,493297266
0.154,443.298300,493915773,493915773
0.155,444.946300,496886303,496886303
0.155,446.594200,497502246,497502246
0.156,448.242200,500601427,500601427
0.156,449.890100,501214987,501214987
0.157,451.538100,504192478,504192478
0.158,453.186000,504803917,504803917
0.158,454.834000,507808668,507808668
0.159,456.481900,508418660,508418660
0.159,458.129900,511403327,511403327
0.160,459.777800,512012295,512012295
0.161,461.425800,515111476,515111476
0.161,463.073700,515719893,515719893
0.162,464.721700,518708983,518708983
0.162,466.369600,519317086,519317086
0.163,468.017600,522322210,522322210
0.163,469.665500,522930521,522930521
0.164,471.313500,525923637,525923637
0.165,472.961400,526532137,526532137
0.165,474.609400,529631318,529631318
0.166,476.257300,530240222,530240222
0.166,477.905300,533235612,533235612
0.167,479.553200,533845082,533845082
0.167,481.201200,536852785,536852785
0.168,482.849100,537463280,537463280
0.169,484.497100,540460928,540460928
0.169,486.145000,541072606,541072606
0.170,487.793000,544171787,544171787
0.170,489.440900,544784947,544784947
0.171,491.088900,547783611,547783611
0.171,492.736800,548398511,548398511
0.172,494.384800,551431921,551431921
0.173,496.032700,552048723,552048723
0.173,497.680700,555048082,555048082
0.174,499.328600,555666672,555666672
0.174,500.976600,558765853,558765853
0.175,502.624500,559386115,559386115
0.175,504.272500,562386287,562386287
0.176,505.920400,563007687,563007687
0.177,507.568400,566053031,566053031
0.177,509.216300,566675371,566675371
0.178,510.864300,569676503,569676503
0.178,512.512200,570299844,570299844
0.179,514.160200,573399025,573399025
0.179,515.808100,574023428,574023428
0.180,517.456100,577025084,577025084
0.181,519.104000,577650820,577650820
0.181,520.752000,580683694,580683694
0.182,522.399900,581311062,581311062
0.182,524.047900,584312731,584312731
0.183,525.695800,584941837,584941837
0.183,527.343800,588041018,588041018
0.184,528.991700,588672144,588672144
0.185,530.639600,591673533,591673533
0.185,532.287600,592306587,592306587
0.186,533.935500,595333370,595333370
0.186,535.583500,595967941,595967941
0.187,537.231400,598968336,598968336
0.187,538.879400,599604186,599604186
0.188,540.527300,602703367,602703367
0.189,542.175300,603340414,603340414
0.189,543.823200,606339404,606339404
0.190,545.471200,606977605,606977605
0.190,547.119100,610005415,610005415
0.191,548.767100,610644683,610644683
0.191,550.415000,613641624,613641624
0.192,552.063000,614281984,614281984
0.193,553.710900,617381165,617381165
0.193,555.358900,618022765,618022765
0.194,557.006800,621017715,621017715
0.194,558.654800,621660577,621660577
0.195,560.302700,624688017,624688017
0.195,561.950700,625331979,625331979
0.196,563.598600,628325405,628325405
0.197,565.246600,628970354,628970354
0.197,566.894500,632069535,632069535
0.198,568.542500,632715341,632715341
0.198,570.190400,635707807,635707807
0.199,571.838400,636354321,636354321
0.199,573.486300,639381826,639381826
0.200,575.134300,640028782,640028782
0.201,576.782200,643020714,643020714
0.201,578.430200,643668027,643668027
0.202,580.078100,646767208,646767208
0.202,581.726100,647414656,647414656
0.203,583.374000,650406344,650406344
0.203,585.022000,651053919,651053919
0.204,586.669900,654083277,654083277
0.205,588.317900,654730625,654730625
0.205,589.965800,657722370,657722370
0.206,591.613800,658369327,658369327
0.206,593.261700,661468508,661468508
0.207,594.909700,662114485,662114485
0.208,596.557600,665106306,665106306
0.208,598.205600,665750863,665750863
0.209,599.853500,668785798,668785798
0.209,601.501500,669428380,669428380
0.210,603.149400,672420154,672420154
0.210,604.797400,673060262,673060262
0.211,606.445300,676159443,676159443
0.212,608.093300,676796557,676796557
0.212,609.741200,679788337,679788337
0.213,611.389200,680422230,680422230
0.213,613.037100,683464844,683464844
0.214,614.685100,684095245,684095245
0.214,616.333000,687086785,687086785
0.215,617.981000,687713647,687713647
0.216,619.628900,690812828,690812828
0.216,621.276900,691436084,691436084
0.217,622.924800,694427314,694427314
0.217,624.572800,695047125,695047125
0.218,626.220700,698094201,698094201
0.218,627.868700,698711187,698711187
0.219,629.516600,701701787,701701787
0.220,631.164600,702316414,702316414
0.220,632.812500,705415595,705415595
0.221,634.460400,706028604,706028604
0.221,636.108400,709018411,709018411
0.222,637.756300,709630562,709630562
0.222,639.404300,712679833,712679833
0.223,641.052200,713291657,713291657
0.224,642.700200,716280433,716280433
0.224,644.348100,716892111,716892111
0.225,645.996100,719991292,719991292
0.225,647.644000,720602936,720602936
0.226,649.292000,723590607,723590607
0.226,650.939900,724202430,724202430
0.227,652.587900,727253931,727253931
0.228,654.235800,727865707,727865707
0.228,655.883800,730852333,730852333
0.229,657.531700,731464060,731464060
0.229,659.179700,734563241,734563241
0.230,660.827600,735175135,735175135
0.230,662.475600,738160725,738160725
0.231,664.123500,738773024,738773024
0.232,665.771500,741827296,741827296
0.232,667.419400,742440438,742440438
0.233,669.067400,745425261,745425261
0.233,670.715300,746039678,746039678
0.234,672.363300,749138859,749138859
0.234,674.011200,749755043,749755043
0.235,675.659200,752739130,752739130
0.236,677.307100,753357414,753357414
0.236,678.955100,756414994,756414994
0.237,680.603000,757035659,757035659
0.237,682.251000,760019264,760019264
0.238,683.898900,760642254,760642254
0.238,685.546900,763741435,763741435
0.239,687.194800,764366742,764366742
0.240,688.842800,767349974,767349974
0.240,690.490700,767977499,767977499
0.241,692.138700,771038917,771038917
0.241,693.786600,771668462,771668462
0.242,695.434600,774651655,774651655
0.242,697.082500,775282985,775282985
0.243,698.730500,778382166,778382166
0.244,700.378400,779015162,779015162
0.244,702.026400,781998281,781998281
0.245,703.674300,782632741,782632741
0.245,705.322300,785698127,785698127
0.246,706.970200,786333869,786333869
0.246,708.618200,789317150,789317150
0.247,710.266100,789954222,789954222
