t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3041425,3041425
0.001,1.647949,3985304,3985304
0.001,3.295898,6903337,6903337
0.002,4.943848,7847216,7847216
0.002,6.591797,10808134,10808134
0.003,8.239746,11779531,11779531
0.003,9.887695,14700443,14700443
0.004,11.535640,15673386,15673386
0.005,13.183590,18714811,18714811
0.005,14.831540,19687924,19687924
0.006,16.479490,22609766,22609766
0.006,18.127440,23590250,23590250
0.007,19.775390,26551168,26551168
0.007,21.423340,27541669,27541669
0.008,23.071290,30463635,30463635
0.009,24.719240,31456935,31456935
0.009,26.367190,34498360,34498360
0.010,28.015140,35490300,35490300
0.010,29.663090,38413989,38413989
0.011,31.311040,39411208,39411208
0.011,32.958980,42372126,42372126
0.012,34.606930,43376518,43376518
0.013,36.254880,46304217,46304217
0.013,37.902830,47313844,47313844
0.014,39.550780,50355269,50355269
0.014,41.198730,51368456,51368456
0.015,42.846680,54296313,54296313
0.015,44.494630,55308009,55308009
0.016,46.142580,58268927,58268927
0.017,47.790530,59278832,59278832
0.017,49.438480,62207517,62207517
0.018,51.086430,63216802,63216802
0.018,52.734380,66258227,66258227
0.019,54.382320,67266866,67266866
0.019,56.030270,70196636,70196636
0.020,57.678220,71205143,71205143
0.021,59.326170,74166061,74166061
0.021,60.974120,75173592,75173592
0.022,62.622070,78098379,78098379
0.022,64.270020,79104823,79104823
0.023,65.917970,82146248,82146248
0.024,67.565920,83151602,83151602
0.024,69.213870,86076005,86076005
0.025,70.861820,87080855,87080855
0.025,72.509770,90041773,90041773
0.026,74.157710,91045198,91045198
0.026,75.805660,93969604,93969604
0.027,77.453610,94973124,94973124
0.028,79.101560,98014549,98014549
0.028,80.749510,99017699,99017699
0.029,82.397460,101942864,101942864
0.029,84.045410,102944142,102944142
0.030,85.693360,105905060,105905060
0.030,87.341310,106904708,106904708
0.031,88.989260,109838235,109838235
0.032,90.637210,110836438,110836438
0.032,92.285160,113877863,113877863
0.033,93.933110,114874889,114874889
0.033,95.581050,117812284,117812284
0.034,97.229000,118808471,118808471
0.034,98.876950,121769389,121769389
0.035,100.524900,122765375,122765375
0.036,102.172900,125704758,125704758
0.036,103.820800,126699801,126699801
0.037,105.468800,129741226,129741226
0.037,107.116700,130734943,130734943
0.038,108.764600,133674774,133674774
0.038,110.412600,134667564,134667564
0.039,112.060500,137628482,137628482
0.040,113.708500,138620670,138620670
0.040,115.356400,141560545,141560545
0.041,117.004400,142552389,142552389
0.041,118.652300,145593814,145593814
0.042,120.300300,146585043,146585043
0.042,121.948200,149524924,149524924
0.043,123.596200,150514515,150514515
0.044,125.244100,153475433,153475433
0.044,126.892100,154463075,154463075
0.045,128.540000,157402952,157402952
0.045,130.188000,158389084,158389084
0.046,131.835900,161430509,161430509
0.046,133.483900,162416127,162416127
0.047,135.131800,165355963,165355963
0.048,136.779800,166341559,166341559
0.048,138.427700,169302477,169302477
0.049,140.075700,170288036,170288036
0.049,141.723600,173227468,173227468
0.050,143.371600,174212516,174212516
0.050,145.019500,177253941,177253941
0.051,146.667500,178238092,178238092
0.052,148.315400,181176397,181176397
0.052,149.963400,182159997,182159997
0.053,151.611300,185120915,185120915
0.053,153.259300,186104459,186104459
0.054,154.907200,189041506,189041506
0.054,156.555200,190025147,190025147
0.055,158.203100,193066572,193066572
0.056,159.851100,194049991,194049991
0.056,161.499000,196986350,196986350
0.057,163.147000,197968964,197968964
0.057,164.794900,200929882,200929882
0.058,166.442900,201911804,201911804
0.058,168.090800,204849268,204849268
0.059,169.738800,205831055,205831055
0.060,171.386700,208872480,208872480
0.060,173.034700,209854935,209854935
0.061,174.682600,212793550,212793550
0.061,176.330600,213776956,213776956
0.062,177.978500,216737874,216737874
0.062,179.626500,217721855,217721855
0.063,181.274400,220661080,220661080
0.064,182.922400,221645232,221645232
0.064,184.570300,224686657,224686657
0.065,186.218300,225670628,225670628
0.065,187.866200,228606431,228606431
0.066,189.514200,229590407,229590407
0.066,191.162100,232551325,232551325
0.067,192.810100,233535769,233535769
0.068,194.458000,236457326,236457326
0.068,196.106000,237442237,237442237
0.069,197.753900,240483662,240483662
0.069,199.401900,241468560,241468560
0.070,201.049800,244389468,244389468
0.071,202.697800,245373986,245373986
0.071,204.345700,248334904,248334904
0.072,205.993700,249319132,249319132
0.072,207.641600,252240283,252240283
0.073,209.289600,253224687,253224687
0.073,210.937500,256266112,256266112
0.074,212.585400,257251079,257251079
0.075,214.233400,260172115,260172115
0.075,215.881300,261157567,261157567
0.076,217.529300,264118485,264118485
0.076,219.177200,265104050,265104050
0.077,220.825200,268024842,268024842
0.077,222.473100,269010296,269010296
0.078,224.121100,272051721,272051721
0.079,225.769000,273036923,273036923
0.079,227.417000,275957433,275957433
0.080,229.064900,276942587,276942587
0.080,230.712900,279903506,279903506
0.081,232.360800,280888842,280888842
0.081,234.008800,283809259,283809259
0.082,235.656700,284794724,284794724
0.083,237.304700,287836149,287836149
0.083,238.952600,288821421,288821421
0.084,240.600600,291742000,291742000
0.084,242.248500,292726902,292726902
0.085,243.896500,295687837,295687837
0.085,245.544400,296672687,296672687
0.086,247.192400,299593536,299593536
0.087,248.840300,300578511,300578511
0.087,250.488300,303619936,303619936
0.088,252.136200,304605318,304605318
0.088,253.784200,307526324,307526324
0.089,255.432100,308512093,308512093
0.089,257.080100,311473074,311473074
0.090,258.728000,312458891,312458891
0.091,260.376000,315379996,315379996
0.091,262.023900,316365671,316365671
0.092,263.671900,319407096,319407096
0.092,265.319800,320392649,320392649
0.093,266.967800,323313829,323313829
0.093,268.615700,324299420,324299420
0.094,270.263700,327260512,327260512
0.095,271.911600,328246120,328246120
0.095,273.559600,331167314,331167314
0.096,275.207500,332152994,332152994
0.096,276.855500,335194419,335194419
0.097,278.503400,336179935,336179935
0.097,280.151400,339100652,339100652
0.098,281.799300,340085981,340085981
0.099,283.447300,343047291,343047291
0.099,285.095200,344032613,344032613
0.100,286.743200,346950927,346950927
0.100,288.391100,347936325,347936325
0.101,290.039100,350977750,350977750
0.101,291.687000,351963330,351963330
0.102,293.335000,354878568,354878568
0.103,294.982900,355864244,355864244
0.103,296.630900,358825998,358825998
0.104,298.278800,359811530,359811530
0.104,299.926800,362726044,362726044
0.105,301.574700,363711500,363711500
0.105,303.222700,366752925,366752925
0.106,304.870600,367738249,367738249
0.107,306.518600,370654948,370654948
0.107,308.166500,371640149,371640149
0.108,309.814500,374602639,374602639
0.108,311.462400,375587709,375587709
0.109,313.110400,378507951,378507951
0.109,314.758300,379492801,379492801
0.110,316.406200,382534226,382534226
0.111,318.054200,383518723,383518723
0.111,319.702100,386439955,386439955
0.112,321.350100,387424029,387424029
0.112,322.998000,390387712,390387712
0.113,324.646000,391371439,391371439
0.113,326.293900,394292675,394292675
0.114,327.941900,395276337,395276337
0.115,329.589800,398317762,398317762
0.115,331.237800,399301325,399301325
0.116,332.885700,402222528,402222528
0.116,334.533700,403205938,403205938
0.117,336.181600,406171487,406171487
0.118,337.829600,407154529,407154529
0.118,339.477500,410076156,410076156
0.119,341.125500,411058803,411058803
0.119,342.773400,414100228,414100228
0.120,344.421400,415082473,415082473
0.120,346.069300,418007894,418007894
0.121,347.717300,418989769,418989769
0.122,349.365200,421958027,421958027
0.122,351.013200,422939384,422939384
0.123,352.661100,425870361,425870361
0.123,354.309100,426851215,426851215
0.124,355.957000,429892639,429892639
0.124,357.605000,430872777,430872777
0.125,359.252900,433809492,433809492
0.126,360.900900,434789002,434789002
0.126,362.548800,437760772,437760772
0.127,364.196800,438739730,438739730
0.127,365.844700,441679035,441679035
0.128,367.492700,442657375,442657375
0.128,369.140600,445698800,445698800
0.129,370.788600,446676716,446676716
0.130,372.436500,449616429,449616429
0.130,374.084500,450593840,450593840
0.131,375.732400,453569783,453569783
0.131,377.380400,454546639,454546639
0.132,379.028300,457486398,457486398
0.132,380.676300,458462706,458462706
0.133,382.324200,461504131,461504131
0.134,383.972200,462479880,462479880
0.134,385.620100,465419663,465419663
0.135,387.268100,466394910,466394910
0.135,388.916000,469374980,469374980
0.136,390.564000,470349719,470349719
0.136,392.211900,473289491,473289491
0.137,393.859900,474263855,474263855
0.138,395.507800,477305280,477305280
0.138,397.155800,478279399,478279399
0.139,398.803700,481219158,481219158
0.139,400.451700,482193108,482193108
0.140,402.099600,485176529,485176529
0.140,403.747600,486150424,486150424
0.141,405.395500,489090170,489090170
0.142,407.043500,490064050,490064050
0.142,408.691400,493105475,493105475
0.143,410.339400,494079487,494079487
0.143,411.987300,497019193,497019193
0.144,413.635300,497993383,497993383
0.144,415.283200,500977382,500977382
0.145,416.931200,501951626,501951626
0.146,418.579100,504891216,504891216
0.146,420.227100,505865530,505865530
0.147,421.875000,508906955,508906955
0.147,423.522900,509881400,509881400
0.148,425.170900,512820810,512820810
0.148,426.818800,513795313,513795313
0.149,428.466800,516776170,516776170
0.150,430.114700,517750808,517750808
0.150,431.762700,520689783,520689783
0.151,433.410600,521664424,521664424
0.151,435.058600,524705849,524705849
0.152,436.706500,525680514,525680514
0.152,438.354500,528618257,528618257
0.153,440.002400,529592989,529592989
0.154,441.650400,532568820,532568820
0.154,443.298300,533543665,533543665
0.155,444.946300,536478480,536478480
0.155,446.594200,537453577,537453577
0.156,448.242200,540495002,540495002
0.156,449.890100,541470347,541470347
