t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3099181,3099181
0.001,1.647949,3672343,3672343
0.001,3.295898,6596228,6596228
0.002,4.943848,7189335,7189335
0.002,6.591797,10193674,10193674
0.003,8.239746,10797671,10797671
0.003,9.887695,13729679,13729679
0.004,11.535640,14311211,14311211
0.005,13.183590,17410392,17410392
0.005,14.831540,17986431,17986431
0.006,16.479490,20928401,20928401
0.006,18.127440,21543621,21543621
0.007,19.775390,24547960,24547960
0.007,21.423340,25188749,25188749
0.008,23.071290,28149403,28149403
0.009,24.719240,28789065,28789065
0.009,26.367190,31888246,31888246
0.010,28.015140,32534043,32534043
0.010,29.663090,35500400,35500400
0.011,31.311040,36176405,36176405
0.011,32.958980,39180744,39180744
0.012,34.606930,39849663,39849663
0.013,36.254880,42816244,42816244
0.013,37.902830,43482439,43482439
0.014,39.550780,46581620,46581620
0.014,41.198730,47247132,47247132
0.015,42.846680,50213997,50213997
0.015,44.494630,50863303,50863303
0.016,46.142580,53867642,53867642
0.017,47.790530,54508655,54508655
0.017,49.438480,57478580,57478580
0.018,51.086430,58113355,58113355
0.018,52.734380,61212536,61212536
0.019,54.382320,61841076,61841076
0.019,56.030270,64822243,64822243
0.020,57.678220,65448041,65448041
0.021,59.326170,68452380,68452380
0.021,60.974120,69078776,69078776
0.022,62.622070,72075389,72075389
0.022,64.270020,72704613,72704613
0.023,65.917970,75803794,75803794
0.024,67.565920,76438745,76438745
0.024,69.213870,79442028,79442028
0.025,70.861820,80086225,80086225
0.025,72.509770,83090564,83090564
0.026,74.157710,83748480,83748480
0.026,75.805660,86752718,86752718
0.027,77.453610,87422531,87422531
0.028,79.101560,90521712,90521712
0.028,80.749510,91197334,91197334
0.029,82.397460,94201660,94201660
0.029,84.045410,94878402,94878402
0.030,85.693360,97882741,97882741
0.030,87.341310,98557759,98557759
0.031,88.989260,101562092,101562092
0.032,90.637210,102234283,102234283
0.032,92.285160,105333464,105333464
0.033,93.933110,106002259,106002259
0.033,95.581050,109006596,109006596
0.034,97.229000,109672238,109672238
0.034,98.876950,112676577,112676577
0.035,100.524900,113340378,113340378
0.036,102.172900,116344715,116344715
0.036,103.820800,117008493,117008493
0.037,105.468800,120107674,120107674
0.037,107.116700,120773834,120773834
0.038,108.764600,123778173,123778173
0.038,110.412600,124449013,124449013
0.039,112.060500,127453352,127453352
0.040,113.708500,128129700,128129700
0.040,115.356400,131134039,131134039
0.041,117.004400,131814938,131814938
0.041,118.652300,134914119,134914119
0.042,120.300300,135598450,135598450
0.042,121.948200,138602789,138602789
0.043,123.596200,139288757,139288757
0.044,125.244100,142293096,142293096
0.044,126.892100,142978541,142978541
0.045,128.540000,145982880,145982880
0.045,130.188000,146666364,146666364
0.046,131.835900,149765545,149765545
0.046,133.483900,150445588,150445588
0.047,135.131800,153449927,153449927
0.048,136.779800,154125661,154125661
0.048,138.427700,157130000,157130000
0.049,140.075700,157801001,157801001
0.049,141.723600,160805340,160805340
0.050,143.371600,161472476,161472476
0.050,145.019500,164571657,164571657
0.051,146.667500,165236029,165236029
0.052,148.315400,168240368,168240368
0.052,149.963400,168903373,168903373
0.053,151.611300,171907712,171907712
0.053,153.259300,172570570,172570570
0.054,154.907200,175574909,175574909
0.054,156.555200,176237594,176237594
0.055,158.203100,179336775,179336775
0.056,159.851100,179998623,179998623
0.056,161.499000,183002962,183002962
0.057,163.147000,183663305,183663305
0.057,164.794900,186667644,186667644
0.058,166.442900,187325575,187325575
0.058,168.090800,190329914,190329914
0.059,169.738800,190984677,190984677
0.060,171.386700,194083858,194083858
0.060,173.034700,194735156,194735156
0.061,174.682600,197739495,197739495
0.061,176.330600,198386326,198386326
0.062,177.978500,201390665,201390665
0.062,179.626500,202032573,202032573
0.063,181.274400,205036912,205036912
0.064,182.922400,205674750,205674750
0.064,184.570300,208773931,208773931
0.065,186.218300,209408362,209408362
0.065,187.866200,212412701,212412701
0.066,189.514200,213044805,213044805
0.066,191.162100,216049144,216049144
0.067,192.810100,216680502,216680502
0.068,194.458000,219684841,219684841
0.068,196.106000,220316389,220316389
0.069,197.753900,223415570,223415570
0.069,199.401900,224046819,224046819
0.070,201.049800,227051158,227051158
0.071,202.697800,227682048,227682048
0.071,204.345700,230686387,230686387
0.072,205.993700,231316348,231316348
0.072,207.641600,234320687,234320687
0.073,209.289600,234948838,234948838
0.073,210.937500,238048019,238048019
0.074,212.585400,238674219,238674219
0.075,214.233400,241678558,241678558
0.075,215.881300,242302366,242302366
0.076,217.529300,245306705,245306705
0.076,219.177200,245927555,245927555
0.077,220.825200,248931894,248931894
0.077,222.473100,249550369,249550369
0.078,224.121100,252649550,252649550
0.079,225.769000,253266624,253266624
0.079,227.417000,256270963,256270963
0.080,229.064900,256887697,256887697
0.080,230.712900,259892036,259892036
0.081,232.360800,260510096,260510096
0.081,234.008800,263514435,263514435
0.082,235.656700,264135380,264135380
0.083,237.304700,267234561,267234561
0.083,238.952600,267858572,267858572
0.084,240.600600,270862911,270862911
0.084,242.248500,271490216,271490216
0.085,243.896500,274494555,274494555
0.085,245.544400,275124782,275124782
0.086,247.192400,278129121,278129121
0.087,248.840300,278761373,278761373
0.087,250.488300,281860554,281860554
0.088,252.136200,282494269,282494269
0.088,253.784200,285498608,285498608
0.089,255.432100,286132642,286132642
0.089,257.080100,289136981,289136981
0.090,258.728000,289770409,289770409
0.091,260.376000,292774748,292774748
0.091,262.023900,293406925,293406925
0.092,263.671900,296506106,296506106
0.092,265.319800,297136883,297136883
0.093,266.967800,300141222,300141222
0.093,268.615700,300770996,300770996
0.094,270.263700,303775335,303775335
0.095,271.911600,304404803,304404803
0.095,273.559600,307409142,307409142
0.096,275.207500,308038993,308038993
0.096,276.855500,311138174,311138174
0.097,278.503400,311768900,311768900
0.097,280.151400,314773239,314773239
0.098,281.799300,315404726,315404726
0.099,283.447300,318409065,318409065
0.099,285.095200,319041213,319041213
0.100,286.743200,322045552,322045552
0.100,288.391100,322678260,322678260
0.101,290.039100,325777441,325777441
0.101,291.687000,326410452,326410452
0.102,293.335000,329414791,329414791
0.103,294.982900,330047983,330047983
0.103,296.630900,333052324,333052324
0.104,298.278800,333685337,333685337
0.104,299.926800,336689676,336689676
0.105,301.574700,337322112,337322112
0.105,303.222700,340421293,340421293
0.106,304.870600,341053030,341053030
0.107,306.518600,344057369,344057369
0.107,308.166500,344688545,344688545
0.108,309.814500,347692896,347692896
0.108,311.462400,348323746,348323746
0.109,313.110400,351328085,351328085
0.109,314.758300,351958950,351958950
0.110,316.406200,355058131,355058131
0.111,318.054200,355689215,355689215
0.111,319.702100,358693554,358693554
0.112,321.350100,359324949,359324949
0.112,322.998000,362329340,362329340
0.113,324.646000,362960957,362960957
0.113,326.293900,365965296,365965296
0.114,327.941900,366596989,366596989
0.115,329.589800,369696170,369696170
0.115,331.237800,370327684,370327684
0.116,332.885700,373332023,373332023
0.116,334.533700,373963328,373963328
0.117,336.181600,376967862,376967862
0.118,337.829600,377598647,377598647
0.118,339.477500,380602986,380602986
0.119,341.125500,381232516,381232516
0.119,342.773400,384331697,384331697
0.120,344.421400,384959633,384959633
0.120,346.069300,387963972,387963972
0.121,347.717300,388590934,388590934
0.122,349.365200,391595775,391595775
0.122,351.013200,392222235,392222235
0.123,352.661100,395226574,395226574
0.123,354.309100,395853106,395853106
0.124,355.957000,398952287,398952287
0.124,357.605000,399579230,399579230
0.125,359.252900,402583569,402583569
0.126,360.900900,403211112,403211112
0.126,362.548800,406216478,406216478
0.127,364.196800,406844654,406844654
0.127,365.844700,409848509,409848509
0.128,367.492700,410477042,410477042
0.128,369.140600,413576223,413576223
0.129,370.788600,414204855,414204855
0.130,372.436500,417161793,417161793
0.130,374.084500,417790387,417790387
0.131,375.732400,420796399,420796399
0.131,377.380400,421424842,421424842
0.132,379.028300,424356379,424356379
0.132,380.676300,424984457,424984457
0.133,382.324200,428083638,428083638
0.134,383.972200,428710920,428710920
0.134,385.620100,431640750,431640750
0.135,387.268100,432266794,432266794
0.135,388.916000,435273205,435273205
0.136,390.564000,435898171,435898171
0.136,392.211900,438827889,438827889
0.137,393.859900,439452278,439452278
0.138,395.507800,442551459,442551459
0.138,397.155800,443176142,443176142
0.139,398.803700,446105914,446105914
0.139,400.451700,446732048,446732048
0.140,402.099600,449738029,449738029
0.140,403.747600,450365466,450365466
0.141,405.395500,453296095,453296095
0.142,407.043500,453924802,453924802
0.142,408.691400,457023983,457023983
0.143,410.339400,457653844,457653844
0.143,411.987300,460589666,460589666
0.144,413.635300,461220369,461220369
0.144,415.283200,464225516,464225516
0.145,416.931200,464856464,464856464
0.146,418.579100,467804380,467804380
0.146,420.227100,468435377,468435377
0.147,421.875000,471534558,471534558
0.147,423.522900,472165085,472165085
0.148,425.170900,475126134,475126134
0.148,426.818800,475755460,475755460
0.149,428.466800,478760165,478760165
0.150,430.114700,479387879,479387879
0.150,431.762700,482358360,482358360
0.151,433.410600,482984137,482984137
0.151,435.058600,486083318,486083318
0.152,436.706500,486706811,486706811
0.152,438.354500,489671549,489671549
0.153,440.002400,490292610,490292610
0.154,441.650400,493297258,493297258
0.154,443.298300,493915770,493915770
0.155,444.946300,496886295,496886295
0.155,446.594200,497502245,497502245
0.156,448.242200,500601426,500601426
0.156,449.890100,501214979,501214979
0.157,451.538100,504192468,504192468
0.158,453.186000,504803918,504803918
0.158,454.834000,507808671,507808671
0.159,456.481900,508418656,508418656
0.159,458.129900,511403338,511403338
0.160,459.777800,512012310,512012310
0.161,461.425800,515111491,515111491
0.161,463.073700,515719890,515719890
0.162,464.721700,518708983,518708983
0.162,466.369600,519317097,519317097
0.163,468.017600,522322224,522322224
0.163,469.665500,522930529,522930529
0.164,471.313500,525923637,525923637
0.165,472.961400,526532133,526532133
0.165,474.609400,529631314,529631314
0.166,476.257300,530240219,530240219
0.166,477.905300,533235616,533235616
0.167,479.553200,533845113,533845113
0.167,481.201200,536852816,536852816
0.168,482.849100,537463303,537463303
0.169,484.497100,540460953,540460953
0.169,486.145000,541072622,541072622
0.170,487.793000,544171803,544171803
0.170,489.440900,544784960,544784960
0.171,491.088900,547783626,547783626
0.171,492.736800,548398520,548398520
0.172,494.384800,551431909,551431909
0.173,496.032700,552048700,552048700
0.173,497.680700,555048064,555048064
0.174,499.328600,555666656,555666656
0.174,500.976600,558765837,558765837
0.175,502.624500,559386087,559386087
0.175,504.272500,562386261,562386261
0.176,505.920400,563007648,563007648
0.177,507.568400,566052989,566052989
0.177,509.216300,566675337,566675337
0.178,510.864300,569676466,569676466
0.178,512.512200,570299814,570299814
0.179,514.160200,573398995,573398995
0.179,515.808100,574023403,574023403
0.180,517.456100,577025056,577025056
0.181,519.104000,577650798,577650798
0.181,520.752000,580683664,580683664
0.182,522.399900,581311021,581311021
0.182,524.047900,584312688,584312688
0.183,525.695800,584941793,584941793
0.183,527.343800,588040974,588040974
0.184,528.991700,588672090,588672090
0.185,530.639600,591673481,591673481
0.185,532.287600,592306527,592306527
0.186,533.935500,595333311,595333311
0.186,535.583500,595967851,595967851
0.187,537.231400,598968240,598968240
0.187,538.879400,599604092,599604092
0.188,540.527300,602703273,602703273
0.189,542.175300,603340336,603340336
0.189,543.823200,606339325,606339325
0.190,545.471200,606977525,606977525
0.190,547.119100,610005343,610005343
0.191,548.767100,610644616,610644616
0.191,550.415000,613641555,613641555
0.192,552.063000,614281928,614281928
0.193,553.710900,617381109,617381109
0.193,555.358900,618022709,618022709
0.194,557.006800,621017658,621017658
0.194,558.654800,621660521,621660521
0.195,560.302700,624687970,624687970
0.195,561.950700,625331929,625331929
0.196,563.598600,628325355,628325355
0.197,565.246600,628970302,628970302
0.197,566.894500,632069483,632069483
0.198,568.542500,632715275,632715275
0.198,570.190400,635707740,635707740
0.199,571.838400,636354245,636354245
0.199,573.486300,639381752,639381752
0.200,575.134300,640028698,640028698
0.201,576.782200,643020647,643020647
0.201,578.430200,643667942,643667942
0.202,580.078100,646767123,646767123
0.202,581.726100,647414584,647414584
0.203,583.374000,650406285,650406285
0.203,585.022000,651053865,651053865
0.204,586.669900,654083217,654083217
0.205,588.317900,654730563,654730563
0.205,589.965800,657722305,657722305
0.206,591.613800,658369275,658369275
0.206,593.261700,661468456,661468456
0.207,594.909700,662114441,662114441
0.208,596.557600,665106273,665106273
0.208,598.205600,665750841,665750841
0.209,599.853500,668785776,668785776
0.209,601.501500,669428336,669428336
0.210,603.149400,672420114,672420114
0.210,604.797400,673060243,673060243
0.211,606.445300,676159424,676159424
0.212,608.093300,676796543,676796543
0.212,609.741200,679788335,679788335
0.213,611.389200,680422240,680422240
0.213,613.037100,683464836,683464836
0.214,614.685100,684095238,684095238
0.214,616.333000,687086778,687086778
0.215,617.981000,687713650,687713650
0.216,619.628900,690812831,690812831
0.216,621.276900,691436083,691436083
0.217,622.924800,694427302,694427302
0.217,624.572800,695047122,695047122
0.218,626.220700,698094201,698094201
0.218,627.868700,698711196,698711196
0.219,629.516600,701701807,701701807
0.220,631.164600,702316413,702316413
0.220,632.812500,705415594,705415594
0.221,634.460400,706028593,706028593
0.221,636.108400,709018385,709018385
0.222,637.756300,709630535,709630535
0.222,639.404300,712679808,712679808
0.223,641.052200,713291646,713291646
0.224,642.700200,716280408,716280408
0.224,644.348100,716892082,716892082
0.225,645.996100,719991263,719991263
0.225,647.644000,720602913,720602913
0.226,649.292000,723590593,723590593
0.226,650.939900,724202390,724202390
0.227,652.587900,727253892,727253892
0.228,654.235800,727865677,727865677
0.228,655.883800,730852299,730852299
0.229,657.531700,731464019,731464019
0.229,659.179700,734563200,734563200
0.230,660.827600,735175099,735175099
0.230,662.475600,738160700,738160700
0.231,664.123500,738773003,738773003
0.232,665.771500,741827272,741827272
0.232,667.419400,742440421,742440421
0.233,669.067400,745425238,745425238
0.233,670.715300,746039667,746039667
0.234,672.363300,749138848,749138848
0.234,674.011200,749755010,749755010
0.235,675.659200,752739077,752739077
0.236,677.307100,753357371,753357371
0.236,678.955100,756414942,756414942
0.237,680.603000,757035600,757035600
0.237,682.251000,760019206,760019206
0.238,683.898900,760642192,760642192
0.238,685.546900,763741373,763741373
0.239,687.194800,764366679,764366679
0.240,688.842800,767349913,767349913
0.240,690.490700,767977461,767977461
0.241,692.138700,771038869,771038869
0.241,693.786600,771668429,771668429
0.242,695.434600,774651623,774651623
0.242,697.082500,775282958,775282958
0.243,698.730500,778382139,778382139
0.244,700.378400,779015125,779015125
0.244,702.026400,781998248,781998248
0.245,703.674300,782632719,782632719
0.245,705.322300,785698107,785698107
0.246,706.970200,786333826,786333826
0.246,708.618200,789317104,789317104
0.247,710.266100,789954166,789954166
