t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,2998595,2998595
0.001,1.647949,3680759,3680759
0.001,3.295898,6492466,6492466
0.002,4.943848,7201974,7201974
0.002,6.591797,10109670,10109670
0.003,8.239746,10837989,10837989
0.003,9.887695,13650781,13650781
0.004,11.535640,14387722,14387722
0.005,13.183590,17386317,17386317
0.005,14.831540,18123260,18123260
0.006,16.479490,20936163,20936163
0.006,18.127440,21644641,21644641
0.007,19.775390,24552337,24552337
0.007,21.423340,25211999,25211999
0.008,23.071290,28024682,28024682
0.009,24.719240,28702638,28702638
0.009,26.367190,31701233,31701233
0.010,28.015140,32392364,32392364
0.010,29.663090,35205473,35205473
0.011,31.311040,35896609,35896609
0.011,32.958980,38804305,38804305
0.012,34.606930,39495511,39495511
0.013,36.254880,42320333,42320333
0.013,37.902830,43011804,43011804
0.014,39.550780,46010399,46010399
0.014,41.198730,46701927,46701927
0.015,42.846680,49562719,49562719
0.015,44.494630,50251061,50251061
0.016,46.142580,53158757,53158757
0.017,47.790530,53848101,53848101
0.017,49.438480,56723634,56723634
0.018,51.086430,57419639,57419639
0.018,52.734380,60418234,60418234
0.019,54.382320,61119990,61119990
0.019,56.030270,63996546,63996546
0.020,57.678220,64699169,64699169
0.021,59.326170,67606865,67606865
0.021,60.974120,68310072,68310072
0.022,62.622070,71186815,71186815
0.022,64.270020,71889968,71889968
0.023,65.917970,74888563,74888563
0.024,67.565920,75591851,75591851
0.024,69.213870,78468687,78468687
0.025,70.861820,79171997,79171997
0.025,72.509770,82079693,82079693
0.026,74.157710,82782200,82782200
0.026,75.805660,85659055,85659055
0.027,77.453610,86361139,86361139
0.028,79.101560,89359734,89359734
0.028,80.749510,90061723,90061723
0.029,82.397460,92938561,92938561
0.029,84.045410,93640962,93640962
0.030,85.693360,96548658,96548658
0.030,87.341310,97252223,97252223
0.031,88.989260,100128942,100128942
0.032,90.637210,100834243,100834243
0.032,92.285160,103832838,103832838
0.033,93.933110,104539042,104539042
0.033,95.581050,107415515,107415515
0.034,97.229000,108121891,108121891
0.034,98.876950,111029587,111029587
0.035,100.524900,111735630,111735630
0.036,102.172900,114611750,114611750
0.036,103.820800,115317311,115317311
0.037,105.468800,118315906,118315906
0.037,107.116700,119021271,119021271
0.038,108.764600,121896973,121896973
0.038,110.412600,122602411,122602411
0.039,112.060500,125510107,125510107
0.040,113.708500,126214992,126214992
0.040,115.356400,129090379,129090379
0.041,117.004400,129794425,129794425
0.041,118.652300,132793020,132793020
0.042,120.300300,133496312,133496312
0.042,121.948200,136371476,136371476
0.043,123.596200,137074283,137074283
0.044,125.244100,139981979,139981979
0.044,126.892100,140684782,140684782
0.045,128.540000,143559839,143559839
0.045,130.188000,144262891,144262891
0.046,131.835900,147261486,147261486
0.046,133.483900,147964494,147964494
0.047,135.131800,150839446,150839446
0.048,136.779800,151542033,151542033
0.048,138.427700,154449729,154449729
0.049,140.075700,155151584,155151584
0.049,141.723600,158026589,158026589
0.050,143.371600,158727780,158727780
0.050,145.019500,161726375,161726375
0.051,146.667500,162427226,162427226
0.052,148.315400,165302383,165302383
0.052,149.963400,166003132,166003132
0.053,151.611300,168910828,168910828
0.053,153.259300,169611356,169611356
0.054,154.907200,172486796,172486796
0.054,156.555200,173186927,173186927
0.055,158.203100,176185522,176185522
0.056,159.851100,176885347,176885347
0.056,161.499000,179761233,179761233
0.057,163.147000,180460823,180460823
0.057,164.794900,183368519,183368519
0.058,166.442900,184068095,184068095
0.058,168.090800,186944522,186944522
0.059,169.738800,187644279,187644279
0.060,171.386700,190642874,190642874
0.060,173.034700,191342627,191342627
0.061,174.682600,194219883,194219883
0.061,176.330600,194919333,194919333
0.062,177.978500,197827029,197827029
0.062,179.626500,198526000,198526000
0.063,181.274400,201404355,201404355
0.064,182.922400,202102967,202102967
0.064,184.570300,205101562,205101562
0.065,186.218300,205800040,205800040
0.065,187.866200,208679979,208679979
0.066,189.514200,209378553,209378553
0.066,191.162100,212286249,212286249
0.067,192.810100,212984978,212984978
0.068,194.458000,215867078,215867078
0.068,196.106000,216565897,216565897
0.069,197.753900,219564492,219564492
0.069,199.401900,220263350,220263350
0.070,201.049800,223148565,223148565
0.071,202.697800,223847516,223847516
0.071,204.345700,226755212,226755212
0.072,205.993700,227454511,227454511
0.072,207.641600,230343605,230343605
0.073,209.289600,231043304,231043304
0.073,210.937500,234041899,234041899
0.074,212.585400,234741793,234741793
0.075,214.233400,237635447,237635447
0.075,215.881300,238335230,238335230
0.076,217.529300,241242926,241242926
0.076,219.177200,241942414,241942414
0.077,220.825200,244840521,244840521
0.077,222.473100,245539704,245539704
0.078,224.121100,248538299,248538299
0.079,225.769000,249237354,249237354
0.079,227.417000,252139448,252139448
0.080,229.064900,252838518,252838518
0.080,230.712900,255746214,255746214
0.081,232.360800,256445564,256445564
0.081,234.008800,259350296,259350296
0.082,235.656700,260049969,260049969
0.083,237.304700,263048564,263048564
0.083,238.952600,263748746,263748746
0.084,240.600600,266655030,266655030
0.084,242.248500,267356039,267356039
0.085,243.896500,270263735,270263735
0.085,245.544400,270965869,270965869
0.086,247.192400,273872844,273872844
0.087,248.840300,274576196,274576196
0.087,250.488300,277574791,277574791
0.088,252.136200,278279171,278279171
0.088,253.784200,281186535,281186535
0.089,255.432100,281891294,281891294
0.089,257.080100,284798990,284798990
0.090,258.728000,285503650,285503650
0.091,260.376000,288411152,288411152
0.091,262.023900,289115224,289115224
0.092,263.671900,292113819,292113819
0.092,265.319800,292817393,292817393
0.093,266.967800,295724974,295724974
0.093,268.615700,296427970,296427970
0.094,270.263700,299335666,299335666
0.095,271.911600,300038276,300038276
0.095,273.559600,302945877,302945877
0.096,275.207500,303648127,303648127
0.096,276.855500,306646722,306646722
0.097,278.503400,307348700,307348700
0.097,280.151400,310256363,310256363
0.098,281.799300,310958000,310958000
0.099,283.447300,313865696,313865696
0.099,285.095200,314567186,314567186
0.100,286.743200,317474865,317474865
0.100,288.391100,318176339,318176339
0.101,290.039100,321174934,321174934
0.101,291.687000,321876303,321876303
0.102,293.335000,324783995,324783995
0.103,294.982900,325484871,325484871
0.103,296.630900,328392570,328392570
0.104,298.278800,329092973,329092973
0.104,299.926800,332000669,332000669
0.105,301.574700,332700681,332700681
0.105,303.222700,335699276,335699276
0.106,304.870600,336398651,336398651
0.107,306.518600,339306347,339306347
0.107,308.166500,340005322,340005322
0.108,309.814500,342913032,342913032
0.108,311.462400,343611814,343611814
0.109,313.110400,346519499,346519499
0.109,314.758300,347217930,347217930
0.110,316.406200,350216525,350216525
0.111,318.054200,350914797,350914797
0.111,319.702100,353822374,353822374
0.112,321.350100,354520444,354520444
0.112,322.998000,357428191,357428191
0.113,324.646000,358126019,358126019
0.113,326.293900,361017966,361017966
0.114,327.941900,361715618,361715618
0.115,329.589800,364714213,364714213
0.115,331.237800,365411804,365411804
0.116,332.885700,368267359,368267359
0.116,334.533700,368964779,368964779
0.117,336.181600,371872613,371872613
0.118,337.829600,372569760,372569760
0.118,339.477500,375417547,375417547
0.119,341.125500,376114358,376114358
0.119,342.773400,379112953,379112953
0.120,344.421400,379809476,379809476
0.120,346.069300,382656835,382656835
0.121,347.717300,383353175,383353175
0.122,349.365200,386261257,386261257
0.122,351.013200,386957468,386957468
0.123,352.661100,389804820,389804820
0.123,354.309100,390500925,390500925
0.124,355.957000,393499520,393499520
0.124,357.605000,394195576,394195576
0.125,359.252900,397042928,397042928
0.126,360.900900,397738907,397738907
0.126,362.548800,400647388,400647388
0.127,364.196800,401343307,401343307
0.127,365.844700,404190658,404190658
0.128,367.492700,404886498,404886498
0.128,369.140600,407885093,407885093
0.129,370.788600,408580865,408580865
0.130,372.436500,411428217,411428217
0.130,374.084500,412123820,412123820
0.131,375.732400,415032852,415032852
0.131,377.380400,415728272,415728272
0.132,379.028300,418575622,418575622
0.132,380.676300,419270854,419270854
0.133,382.324200,422269449,422269449
0.134,383.972200,422964565,422964565
0.134,385.620100,425811909,425811909
0.135,387.268100,426506942,426506942
0.135,388.916000,429416588,429416588
0.136,390.564000,430111612,430111612
0.136,392.211900,432958949,432958949
0.137,393.859900,433654034,433654034
0.138,395.507800,436652629,436652629
0.138,397.155800,437347796,437347796
0.139,398.803700,440195105,440195105
0.139,400.451700,440890403,440890403
0.140,402.099600,443800219,443800219
0.140,403.747600,444495673,444495673
0.141,405.395500,447342895,447342895
0.142,407.043500,448038493,448038493
0.142,408.691400,451037088,451037088
0.143,410.339400,451732792,451732792
0.143,411.987300,454580544,454580544
0.144,413.635300,455276415,455276415
0.144,415.283200,458185755,458185755
0.145,416.931200,458881721,458881721
0.146,418.579100,461733306,461733306
0.146,420.227100,462429296,462429296
0.147,421.875000,465427891,465427891
0.147,423.522900,466123878,466123878
0.148,425.170900,468984422,468984422
0.148,426.818800,469680418,469680418
0.149,428.466800,472589207,472589207
0.150,430.114700,473285220,473285220
0.150,431.762700,476146416,476146416
0.151,433.410600,476842496,476842496
0.151,435.058600,479841091,479841091
0.152,436.706500,480537190,480537190
0.152,438.354500,483387525,483387525
0.153,440.002400,484083672,484083672
0.154,441.650400,486992343,486992343
0.154,443.298300,487688574,487688574
0.155,444.946300,490538568,490538568
0.155,446.594200,491234985,491234985
0.156,448.242200,494233580,494233580
0.156,449.890100,494930190,494930190
0.157,451.538100,497784818,497784818
0.158,453.186000,498481618,498481618
0.158,454.834000,501390469,501390469
0.159,456.481900,502087393,502087393
0.159,458.129900,504949447,504949447
0.160,459.777800,505646416,505646416
0.161,461.425800,508645011,508645011
0.161,463.073700,509341979,509341979
0.162,464.721700,512209903,512209903
0.162,466.369600,512906854,512906854
0.163,468.017600,515816079,515816079
0.163,469.665500,516512990,516512990
0.164,471.313500,519388393,519388393
0.165,472.961400,520085263,520085263
0.165,474.609400,523083858,523083858
0.166,476.257300,523780736,523780736
0.166,477.905300,526665658,526665658
0.167,479.553200,527362598,527362598
0.167,481.201200,530272604,530272604
0.168,482.849100,530969644,530969644
0.169,484.497100,533858952,533858952
0.169,486.145000,534556120,534556120
0.170,487.793000,537554715,537554715
0.170,489.440900,538252022,538252022
0.171,491.088900,541142982,541142982
0.171,492.736800,541840415,541840415
0.172,494.384800,544761646,544761646
0.173,496.032700,545459190,545459190
0.173,497.680700,548346766,548346766
0.174,499.328600,549044387,549044387
0.174,500.976600,552042982,552042982
0.175,502.624500,552740557,552740557
0.175,504.272500,555622668,555622668
0.176,505.920400,556320255,556320255
0.177,507.568400,559266129,559266129
0.177,509.216300,559963695,559963695
0.178,510.864300,562841253,562841253
0.178,512.512200,563538699,563538699
0.179,514.160200,566537294,566537294
0.179,515.808100,567234715,567234715
0.180,517.456100,570112518,570112518
0.181,519.104000,570809921,570809921
0.181,520.752000,573754088,573754088
0.182,522.399900,574451543,574451543
0.182,524.047900,577330825,577330825
0.183,525.695800,578028358,578028358
0.183,527.343800,581026953,581026953
0.184,528.991700,581724557,581724557
0.185,530.639600,584604765,584604765
0.185,532.287600,585302472,585302472
0.186,533.935500,588236808,588236808
0.186,535.583500,588934613,588934613
0.187,537.231400,591814733,591814733
0.187,538.879400,592512582,592512582
0.188,540.527300,595511177,595511177
0.189,542.175300,596209111,596209111
0.189,543.823200,599088199,599088199
0.190,545.471200,599786192,599786192
0.190,547.119100,602720007,602720007
0.191,548.767100,603417986,603417986
0.191,550.415000,606295038,606295038
0.192,552.063000,606992977,606992977
0.193,553.710900,609991572,609991572
0.193,555.358900,610689515,610689515
0.194,557.006800,613563517,613563517
0.194,558.654800,614261449,614261449
0.195,560.302700,617196473,617196473
0.195,561.950700,617894384,617894384
0.196,563.598600,620765260,620765260
0.197,565.246600,621463174,621463174
0.197,566.894500,624461769,624461769
0.198,568.542500,625159767,625159767
0.198,570.190400,628028687,628028687
0.199,571.838400,628726761,628726761
0.199,573.486300,631661841,631661841
0.200,575.134300,632360039,632360039
0.201,576.782200,635229063,635229063
0.201,578.430200,635927349,635927349
0.202,580.078100,638925944,638925944
0.202,581.726100,639624307,639624307
0.203,583.374000,642495450,642495450
0.203,585.022000,643193850,643193850
0.204,586.669900,646129713,646129713
0.205,588.317900,646828173,646828173
0.205,589.965800,649701295,649701295
0.206,591.613800,650399681,650399681
0.206,593.261700,653398276,653398276
0.207,594.909700,654096625,654096625
0.208,596.557600,656970973,656970973
0.208,598.205600,657669298,657669298
0.209,599.853500,660608223,660608223
0.209,601.501500,661306441,661306441
0.210,603.149400,664181544,664181544
0.210,604.797400,664879737,664879737
0.211,606.445300,667878332,667878332
0.212,608.093300,668576470,668576470
0.212,609.741200,671452098,671452098
0.213,611.389200,672150221,672150221
0.213,613.037100,675095385,675095385
0.214,614.685100,675793454,675793454
0.214,616.333000,678669438,678669438
0.215,617.981000,679367504,679367504
0.216,619.628900,682366099,682366099
0.216,621.276900,683064086,683064086
0.217,622.924800,685940258,685940258
0.217,624.572800,686638119,686638119
0.218,626.220700,689588810,689588810
0.218,627.868700,690286434,690286434
0.219,629.516600,693162592,693162592
0.220,631.164600,693859817,693859817
0.220,632.812500,696858412,696858412
0.221,634.460400,697555105,697555105
0.221,636.108400,700430942,700430942
0.222,637.756300,701126879,701126879
0.222,639.404300,704079997,704079997
0.223,641.052200,704775131,704775131
0.224,642.700200,707650190,707650190
0.224,644.348100,708344364,708344364
0.225,645.996100,711342959,711342959
0.225,647.644000,712036256,712036256
0.226,649.292000,714910085,714910085
0.226,650.939900,715602807,715602807
0.227,652.587900,718557342,718557342
0.228,654.235800,719249662,719249662
0.228,655.883800,722122007,722122007
0.229,657.531700,722814235,722814235
0.229,659.179700,725812830,725812830
0.230,660.827600,726505003,726505003
0.230,662.475600,729375848,729375848
0.231,664.123500,730068083,730068083
0.232,665.771500,733024267,733024267
0.232,667.419400,733716482,733716482
0.233,669.067400,736586400,736586400
0.233,670.715300,737278641,737278641
0.234,672.363300,740277236,740277236
0.234,674.011200,740969555,740969555
0.235,675.659200,743839017,743839017
0.236,677.307100,744531444,744531444
0.236,678.955100,747489781,747489781
0.237,680.603000,748182301,748182301
0.237,682.251000,751052075,751052075
0.238,683.898900,751744696,751744696
0.238,685.546900,754743291,754743291
0.239,687.194800,755436020,755436020
0.240,688.842800,758306580,758306580
0.240,690.490700,758999479,758999479
0.241,692.138700,761960287,761960287
0.241,693.786600,762653326,762653326
0.242,695.434600,765524951,765524951
0.242,697.082500,766218128,766218128
0.243,698.730500,769216723,769216723
0.244,700.378400,769910011,769910011
0.244,702.026400,772782517,772782517
0.245,703.674300,773475938,773475938
0.245,705.322300,776439375,776439375
0.246,706.970200,777132925,777132925
0.246,708.618200,780006177,780006177
0.247,710.266100,780699820,780699820
0.248,711.914100,783698415,783698415
0.248,713.562000,784392221,784392221
0.249,715.210000,787266100,787266100
0.249,716.857900,787960030,787960030
0.250,718.505900,790925788,790925788
0.250,720.153800,791619837,791619837
0.251,721.801800,794494218,794494218
0.252,723.449700,795188354,795188354
0.252,725.097700,798186949,798186949
0.253,726.745600,798881167,798881167
0.253,728.393600,801755848,801755848
0.254,730.041500,802450157,802450157
0.255,731.689500,805417680,805417680
0.255,733.337400,806112063,806112063
0.256,734.985400,808987040,808987040
0.256,736.633300,809681500,809681500
0.257,738.281200,812680095,812680095
0.257,739.929200,813374623,813374623
0.258,741.577100,816249755,816249755
0.259,743.225100,816944309,816944309
0.259,744.873000,819913429,819913429
