t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,3041425,3041425
0.001,1.647949,3985304,3985304
0.001,3.295898,6903339,6903339
0.002,4.943848,7847218,7847218
0.002,6.591797,10808136,10808136
0.003,8.239746,11779534,11779534
0.003,9.887695,14700446,14700446
0.004,11.535640,15673389,15673389
0.005,13.183590,18714814,18714814
0.005,14.831540,19687927,19687927
0.006,16.479490,22609770,22609770
0.006,18.127440,23590254,23590254
0.007,19.775390,26551172,26551172
0.007,21.423340,27541673,27541673
0.008,23.071290,30463641,30463641
0.009,24.719240,31456940,31456940
0.009,26.367190,34498365,34498365
0.010,28.015140,35490306,35490306
0.010,29.663090,38413993,38413993
0.011,31.311040,39411212,39411212
0.011,32.958980,42372130,42372130
0.012,34.606930,43376519,43376519
0.013,36.254880,46304222,46304222
0.013,37.902830,47313846,47313846
0.014,39.550780,50355271,50355271
0.014,41.198730,51368467,51368467
0.015,42.846680,54296319,54296319
0.015,44.494630,55308012,55308012
0.016,46.142580,58268930,58268930
0.017,47.790530,59278837,59278837
0.017,49.438480,62207516,62207516
0.018,51.086430,63216801,63216801
0.018,52.734380,66258226,66258226
0.019,54.382320,67266867,67266867
0.019,56.030270,70196636,70196636
0.020,57.678220,71205146,71205146
0.021,59.326170,74166064,74166064
0.021,60.974120,75173603,75173603
0.022,62.622070,78098391,78098391
0.022,64.270020,79104840,79104840
0.023,65.917970,82146265,82146265
0.023,67.565920,83151618,83151618
0.024,69.213870,86076021,86076021
0.025,70.861820,87080870,87080870
0.025,72.509770,90041788,90041788
0.026,74.157710,91045216,91045216
0.026,75.805660,93969622,93969622
0.027,77.453610,94973142,94973142
0.027,79.101560,98014567,98014567
0.028,80.749510,99017717,99017717
0.029,82.397460,101942879,101942879
0.029,84.045410,102944159,102944159
0.030,85.693360,105905077,105905077
0.030,87.341310,106904725,106904725
0.031,88.989260,109838250,109838250
0.031,90.637210,110836458,110836458
0.032,92.285160,113877883,113877883
0.033,93.933110,114874906,114874906
0.033,95.581050,117812300,117812300
0.034,97.229000,118808490,118808490
0.034,98.876950,121769408,121769408
0.035,100.524900,122765393,122765393
0.036,102.172900,125704776,125704776
0.036,103.820800,126699822,126699822
0.037,105.468800,129741247,129741247
0.037,107.116700,130734965,130734965
0.038,108.764600,133674795,133674795
0.038,110.412600,134667584,134667584
0.039,112.060500,137628502,137628502
0.040,113.708500,138620687,138620687
0.040,115.356400,141560562,141560562
0.041,117.004400,142552412,142552412
0.041,118.652300,145593837,145593837
0.042,120.300300,146585066,146585066
0.042,121.948200,149524947,149524947
0.043,123.596200,150514537,150514537
0.044,125.244100,153475455,153475455
0.044,126.892100,154463094,154463094
0.045,128.540000,157402971,157402971
0.045,130.188000,158389099,158389099
0.046,131.835900,161430524,161430524
0.046,133.483900,162416145,162416145
0.047,135.131800,165355982,165355982
0.048,136.779800,166341574,166341574
0.048,138.427700,169302492,169302492
0.049,140.075700,170288048,170288048
0.049,141.723600,173227480,173227480
0.050,143.371600,174212524,174212524
17.229,49585.140000,175178894,175178894
17.229,49586.790000,177902561,177902561
17.230,49588.440000,178868958,178868958
17.230,49590.090000,181820771,181820771
17.231,49591.740000,182787178,182787178
17.231,49593.380000,185510876,185510876
17.232,49595.030000,186477343,186477343
17.233,49596.680000,189509621,189509621
17.233,49598.330000,190476133,190476133
17.234,49599.980000,193199860,193199860
17.234,49601.620000,194166429,194166429
17.235,49603.270000,197118254,197118254
17.235,49604.920000,198084845,198084845
17.236,49606.570000,200808577,200808577
17.237,49608.220000,201775229,201775229
17.237,49609.860000,204781989,204781989
17.238,49611.510000,205748670,205748670
17.238,49613.160000,208472426,208472426
17.239,49614.810000,209439125,209439125
17.239,49616.460000,212390976,212390976
17.240,49618.100000,213357727,213357727
17.241,49619.750000,216081468,216081468
17.241,49621.400000,217048268,217048268
17.242,49623.050000,220087493,220087493
17.242,49624.690000,221054335,221054335
17.243,49626.340000,223778097,223778097
17.243,49627.990000,224744963,224744963
17.244,49629.640000,227696854,227696854
17.245,49631.290000,228663718,228663718
17.245,49632.930000,231387463,231387463
17.246,49634.580000,232354375,232354375
17.246,49636.230000,235361165,235361165
17.247,49637.880000,236328095,236328095
17.247,49639.530000,239051873,239051873
17.248,49641.170000,240018844,240018844
17.249,49642.820000,242970758,242970758
17.249,49644.470000,243937782,243937782
17.250,49646.120000,246661566,246661566
17.250,49647.770000,247628631,247628631
17.251,49649.410000,250660953,250660953
17.251,49651.060000,251628073,251628073
17.252,49652.710000,254351895,254351895
17.253,49654.360000,255319049,255319049
17.253,49656.010000,258270968,258270968
17.254,49657.650000,259238157,259238157
17.254,49659.300000,261962024,261962024
17.255,49660.950000,262929242,262929242
17.255,49662.600000,265936064,265936064
17.256,49664.250000,266903297,266903297
17.257,49665.890000,269627147,269627147
17.257,49667.540000,270594415,270594415
17.258,49669.190000,273546374,273546374
17.258,49670.840000,274513659,274513659
17.259,49672.490000,277237543,277237543
17.259,49674.130000,278204853,278204853
17.260,49675.780000,281244657,281244657
17.261,49677.430000,282211994,282211994
17.261,49679.080000,284935902,284935902
17.262,49680.730000,285903296,285903296
17.262,49682.370000,288855277,288855277
17.263,49684.020000,289822720,289822720
17.263,49685.670000,292546646,292546646
17.264,49687.320000,293514117,293514117
17.265,49688.960000,296520907,296520907
17.265,49690.610000,297488422,297488422
17.266,49692.260000,300212423,300212423
17.266,49693.910000,301179959,301179959
17.267,49695.560000,304131947,304131947
17.267,49697.200000,305099508,305099508
17.268,49698.850000,307823545,307823545
17.269,49700.500000,308791123,308791123
17.269,49702.150000,311823442,311823442
17.270,49703.800000,312791048,312791048
17.270,49705.440000,315515111,315515111
17.271,49707.090000,316482749,316482749
17.271,49708.740000,319434747,319434747
17.272,49710.390000,320402397,320402397
17.273,49712.040000,323126512,323126512
17.273,49713.680000,324094182,324094182
17.274,49715.330000,327100967,327100967
17.274,49716.980000,328068687,328068687
17.275,49718.630000,330792835,330792835
17.275,49720.280000,331760568,331760568
17.276,49721.920000,334712594,334712594
17.277,49723.570000,335680366,335680366
17.277,49725.220000,338404541,338404541
17.278,49726.870000,339372327,339372327
17.278,49728.520000,342411556,342411556
17.279,49730.160000,343379342,343379342
17.280,49731.810000,346103524,346103524
17.280,49733.460000,347071339,347071339
17.281,49735.110000,350023373,350023373
17.281,49736.760000,350991203,350991203
17.282,49738.400000,353715427,353715427
17.282,49740.050000,354683278,354683278
17.283,49741.700000,357690093,357690093
17.284,49743.350000,358657955,358657955
17.284,49745.000000,361382182,361382182
17.285,49746.640000,362350080,362350080
17.285,49748.290000,365302116,365302116
17.286,49749.940000,366270026,366270026
17.286,49751.590000,368994258,368994258
17.287,49753.230000,369962167,369962167
17.288,49754.880000,372994476,372994476
17.288,49756.530000,373962384,373962384
17.289,49758.180000,376686647,376686647
17.289,49759.830000,377654554,377654554
17.290,49761.470000,380606618,380606618
17.290,49763.120000,381574535,381574535
17.291,49764.770000,384298862,384298862
17.292,49766.420000,385266799,385266799
17.292,49768.070000,388273663,388273663
17.293,49769.710000,389241597,389241597
17.293,49771.360000,391965926,391965926
17.294,49773.010000,392933894,392933894
17.294,49774.660000,395886009,395886009
17.295,49776.310000,396853996,396853996
17.296,49777.950000,399578334,399578334
17.296,49779.600000,400546342,400546342
17.297,49781.250000,403587690,403587690
17.297,49782.900000,404555704,404555704
17.298,49784.550000,407280052,407280052
17.298,49786.190000,408248066,408248066
17.299,49787.840000,411200175,411200175
17.300,49789.490000,412168197,412168197
17.300,49791.140000,414892624,414892624
17.301,49792.790000,415860631,415860631
17.301,49794.430000,418867547,418867547
17.302,49796.080000,419835580,419835580
17.302,49797.730000,422560032,422560032
17.303,49799.380000,423528077,423528077
17.304,49801.030000,426480189,426480189
17.304,49802.670000,427448246,427448246
17.305,49804.320000,430172724,430172724
17.305,49805.970000,431140771,431140771
17.306,49807.620000,434173074,434173074
17.306,49809.270000,435141117,435141117
17.307,49810.910000,437865614,437865614
17.308,49812.560000,438833649,438833649
17.308,49814.210000,441785756,441785756
17.309,49815.860000,442753793,442753793
17.309,49817.500000,445478302,445478302
17.310,49819.150000,446446366,446446366
17.310,49820.800000,449453276,449453276
17.311,49822.450000,450421333,450421333
17.312,49824.100000,453145890,453145890
17.312,49825.740000,454113965,454113965
17.313,49827.390000,457066078,457066078
17.313,49829.040000,458034171,458034171
17.314,49830.690000,460758762,460758762
17.314,49832.340000,461726861,461726861
17.315,49833.980000,464766088,464766088
17.316,49835.630000,465734163,465734163
17.316,49837.280000,468458756,468458756
17.317,49838.930000,469426837,469426837
17.317,49840.580000,472378990,472378990
17.318,49842.220000,473347071,473347071
17.318,49843.870000,476071705,476071705
17.319,49845.520000,477039780,477039780
17.320,49847.170000,480046698,480046698
17.320,49848.820000,481014779,481014779
17.321,49850.460000,483739419,483739419
17.321,49852.110000,484707482,484707482
17.322,49853.760000,487659640,487659640
17.322,49855.410000,488627717,488627717
17.323,49857.060000,491352383,491352383
17.324,49858.700000,492320441,492320441
17.324,49860.350000,495352711,495352711
17.325,49862.000000,496320767,496320767
17.325,49863.650000,499045448,499045448
17.326,49865.300000,500013501,500013501
17.326,49866.940000,502965647,502965647
17.327,49868.590000,503933673,503933673
17.328,49870.240000,506658374,506658374
17.328,49871.890000,507626371,507626371
17.329,49873.540000,510633330,510633330
